DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;CAP;NC2R_CE_P1;NC2R_CE_P2;NC2R_CE_P4S1;NC2R_CE_P5S2;NC2R_CE_P6;NC2R_CE_P7;NC2R_CE_P8;FEX_C
284074;4;1;4;E2;2; ; ; ; ; ; ;707,646806704519
284074;5;3;1;E1;2; ; ; ; ; ; ;707,646806704519
284074;6;3;2;E2;2; ; ; ; ; ; ;707,646806704519
284074;7;4;1;E1;2; ; ; ; ; ; ;707,646806704519
284074;8;4;2;E2;2; ; ; ; ; ; ;707,646806704519
284075;1;1;1;E1;1;07320199;8;1; ;48000;1;650,434760605418
284075;2;1;2;E1;1;08300203;10;1; ;2000;2;650,434760605418
284075;3;1;3;E2;1;09520101;1;1; ;700;9;650,434760605418
284076;1;1;1;E1;2; ; ; ; ; ; ;658,72722469475
284076;2;1;2;E2;2; ; ; ; ; ; ;658,72722469475
284076;3;3;1;E1;2; ; ; ; ; ; ;658,72722469475
284076;4;3;2;E2;2; ; ; ; ; ; ;658,72722469475
284076;5;4;1;E1;2; ; ; ; ; ; ;658,72722469475
284076;6;4;2;E2;2; ; ; ; ; ; ;658,72722469475
284076;7;5;1;E1;2; ; ; ; ; ; ;658,72722469475
284076;8;5;2;E2;2; ; ; ; ; ; ;658,72722469475
284077;1;2;1;E1;2; ; ; ; ; ; ;380,198600703807
284077;2;2;2;E2;2; ; ; ; ; ; ;380,198600703807
284078;1;1;4;E1;2; ; ; ; ; ; ;723,185981707801
284078;2;1;5;E2;2; ; ; ; ; ; ;723,185981707801
284078;3;3;1;E1;2; ; ; ; ; ; ;723,185981707801
284078;4;3;2;E2;2; ; ; ; ; ; ;723,185981707801
284078;5;4;1;E1;2; ; ; ; ; ; ;723,185981707801
284078;6;4;2;E2;2; ; ; ; ; ; ;723,185981707801
284079;1;1;1;E1;1;07220101;1;1; ;2500;2;720,917004960342
284079;2;1;2;E2;2; ; ; ; ; ; ;720,917004960342
284079;3;3;1;E1;1;07320199;1;1; ;10000;1;720,917004960342
284079;4;3;2;E2;1;08300303;1;1; ;1000;2;720,917004960342
284079;5;4;1;E1;2; ; ; ; ; ; ;720,917004960342
284079;6;4;2;E2;2; ; ; ; ; ; ;720,917004960342
284079;7;5;1;E1;2; ; ; ; ; ; ;720,917004960342
284079;8;5;2;E2;2; ; ; ; ; ; ;720,917004960342
284079;9;6;1;E1;2; ; ; ; ; ; ;720,917004960342
284079;10;6;2;E2;2; ; ; ; ; ; ;720,917004960342
284080;1;1;1;E1;2; ; ; ; ; ; ;700,024889261602
284080;2;1;2;E2;2; ; ; ; ; ; ;700,024889261602
284087;1;1;1;E1;1;07220101;6;1; ;60000;3;895,449041023596
284087;2;1;2;E2;2; ; ; ; ; ; ;895,449041023596
284087;3;3;1;E1;2; ; ; ; ; ; ;895,449041023596
284088;1;1;1;E1;2; ; ; ; ; ; ;564,270745369293
284088;2;1;2;E2;2; ; ; ; ; ; ;564,270745369293
284088;3;4;1;E1;2; ; ; ; ; ; ;564,270745369293
284088;4;4;2;E2;2; ; ; ; ; ; ;564,270745369293
284088;5;5;1;E1;2; ; ; ; ; ; ;564,270745369293
284088;6;5;2;E2;2; ; ; ; ; ; ;564,270745369293
284089;1;2;1;E1;2; ; ; ; ; ; ;654,682465184991
284089;2;2;2;E2;2; ; ; ; ; ; ;654,682465184991
284089;3;5;1;E1;2; ; ; ; ; ; ;654,682465184991
284089;4;5;2;E2;2; ; ; ; ; ; ;654,682465184991
284090;1;3;1;E1;1;07220101;4;1; ;40000;3;785,849490247196
284090;2;3;2;E2;2; ; ; ; ; ; ;785,849490247196
284091;1;5;2;E2;2; ; ; ; ; ; ;1481,47968610954
284091;2;2;2;E2;2; ; ; ; ; ; ;1481,47968610954
284091;3;5;1;E1;2; ; ; ; ; ; ;1481,47968610954
284092;1;1;1;E1;2; ; ; ; ; ; ;986,492787621052
284092;2;1;2;E2;2; ; ; ; ; ; ;986,492787621052
284093;1;1;1;E1;2; ; ; ; ; ; ;538,654093005558
284093;2;1;2;E2;2; ; ; ; ; ; ;538,654093005558
284097;1;1;1;E1;2; ; ; ; ; ; ;419,681486971779
284097;2;1;2;E2;2; ; ; ; ; ; ;419,681486971779
284098;1;1;1;E1;2; ; ; ; ; ; ;350,362670407083
284098;2;1;2;E2;2; ; ; ; ; ; ;350,362670407083
284098;3;3;1;E1;1;08300305;1;1; ;10000;3;350,362670407083
284098;4;3;2;E2;2; ; ; ; ; ; ;350,362670407083
284099;1;2;3;E2;2; ; ; ; ; ; ;436,744327895893
284099;2;2;1;E1;1;07320207;2;1; ;6000;1;436,744327895893
284099;3;2;2;E1;1;08300305;1;1; ;5000;2;436,744327895893
284100;1;2;1;E1;1;07320101;8;1; ;16000;3;274,70356513366
284100;2;2;2;E1;1;07320199;2,66666666666667;1; ;8000;3;274,70356513366
284100;3;2;3;E2;2; ; ; ; ; ; ;274,70356513366
284100;4;3;1;E1;1;07320199;16;1; ;48000;3;274,70356513366
284100;5;3;2;E2;1;11110601;10;1;24;25000;9;274,70356513366
284100;6;4;1;E1;2; ; ; ; ; ; ;274,70356513366
284100;7;4;2;E2;1;11110601;8;1;6;20000;9;274,70356513366
284100;8;5;1;E1;2; ; ; ; ; ; ;274,70356513366
284100;9;5;2;E2;2; ; ; ; ; ; ;274,70356513366
287540;1;1;1;E1;1;08300305;1;1; ;10000;3;765,915797231122
287540;2;1;2;E2;2; ; ; ; ; ; ;765,915797231122
287540;3;3;1;E1;1;08300305;1;1; ;10000;3;765,915797231122
287540;4;3;2;E2;1;11110601;4;1;20;8800;4;765,915797231122
287540;5;4;1;E1;2; ; ; ; ; ; ;765,915797231122
287540;6;4;2;E2;2; ; ; ; ; ; ;765,915797231122
287540;7;6;1;E1;1;08300305;1;1; ;10000;4;765,915797231122
287540;8;6;2;E2;1;02130102;3;1;20;7500;4;765,915797231122
287541;1;1;1;E1;1;07320199;2;1; ;16000;3;640,765687609773
287541;2;1;2;E2;1;02130102;3;1;20;9000;3;640,765687609773
287541;3;4;1;E1;2; ; ; ; ; ; ;640,765687609773
287541;4;4;2;E2;1;08300303;3;1; ;4500;3;640,765687609773
287541;5;5;1;E1;2; ; ; ; ; ; ;640,765687609773
287541;6;5;2;E2;1;08300303;3;1; ;4500;3;640,765687609773
287541;7;5;3;E2;2; ; ; ; ; ; ;640,765687609773
287542;1;1;3;E1;1;07320101;12;1; ;24000;4;432,52637181996
287542;2;1;4;E2;2; ; ; ; ; ; ;432,52637181996
287542;3;3;1;E1;1;07320101;2;1; ;4000;3;432,52637181996
287542;4;3;2;E2;2; ; ; ; ; ; ;432,52637181996
287542;5;4;1;E1;1;08300305;1;1; ;3000;3;432,52637181996
287542;6;4;2;E2;2; ; ; ; ; ; ;432,52637181996
287543;1;1;1;E1;1;08300305;2;1; ;10000;3;784,900526469814
287543;2;1;2;E2;1;02130101;2;1;16;6000;9;784,900526469814
287543;3;3;1;E1;2; ; ; ; ; ; ;784,900526469814
287543;4;3;2;E2;2; ; ; ; ; ; ;784,900526469814
287544;1;2;1;E1;1;08300305;3;1; ;6000;2;883,439639389964
287544;2;2;2;E2;2; ; ; ; ; ; ;883,439639389964
287544;3;3;1;E1;2; ; ; ; ; ; ;883,439639389964
287544;4;3;2;E2;1;08300303;2;1; ;1400;9;883,439639389964
287544;5;4;1;E1;2; ; ; ; ; ; ;883,439639389964
287544;6;4;2;E2;2; ; ; ; ; ; ;883,439639389964
287545;1;1;3;E1;2; ; ; ; ; ; ;883,439639389964
287545;2;1;4;E2;2; ; ; ; ; ; ;883,439639389964
287545;3;3;1;E1;1;07220101;1;1; ;10000;3;883,439639389964
287545;4;3;2;E1;1;08300305;1;1; ;5000;3;883,439639389964
287545;5;3;3;E2;2; ; ; ; ; ; ;883,439639389964
287545;6;4;1;E1;2; ; ; ; ; ; ;883,439639389964
287545;7;4;2;E2;2; ; ; ; ; ; ;883,439639389964
287546;1;1;1;E1;1;07320199;2;1; ;14000;3;777,840860740285
287546;2;1;2;E2;2; ; ; ; ; ; ;777,840860740285
287546;3;3;1;E1;2; ; ; ; ; ; ;777,840860740285
287546;4;3;2;E2;2; ; ; ; ; ; ;777,840860740285
287547;1;3;1;E1;2; ; ; ; ; ; ;382,083402283732
287547;2;3;2;E2;2; ; ; ; ; ; ;382,083402283732
287547;3;2;1;E1;2; ; ; ; ; ; ;382,083402283732
287547;4;2;2;E2;2; ; ; ; ; ; ;382,083402283732
287548;1;1;1;E1;1;07220101;1;1; ;10000;5;844,720659315587
287548;2;1;2;E2;2; ; ; ; ; ; ;844,720659315587
287549;1;1;1;E1;1;07220101;1;1; ;5000;3;453,372904159458
287549;2;1;2;E2;2; ; ; ; ; ; ;453,372904159458
287549;3;3;1;E1;2; ; ; ; ; ; ;453,372904159458
287549;4;3;2;E2;2; ; ; ; ; ; ;453,372904159458
287571;1;3;2;E1;1;08300305;1;1; ;10000;3;756,994328400788
287571;2;3;3;E2;1;08300303;4;1; ;4500;4;756,994328400788
287571;3;4;1;E1;1;08300305;1;1; ;5000;3;756,994328400788
287571;4;4;2;E2;1;08300303;3;1; ;3900;3;756,994328400788
287571;5;1;1;E1;1;07320207;5;1; ;20000;4;756,994328400788
287571;6;1;2;E1;1;08300305;2;1; ;10000;5;756,994328400788
287571;7;1;3;E2;1;02130101;3;1;16;9000;9;756,994328400788
287571;8;3;1;E1;1;07320199;4;1; ;8000;3;756,994328400788
287572;1;1;1;E1;1;07220101;4;1; ;36000;5;648,178985589027
287572;2;1;2;E2;2; ; ; ; ; ; ;648,178985589027
287572;3;3;1;E1;1;07320199;5;1; ;5000;2;648,178985589027
287572;4;3;2;E2;1;08300303;2;1; ;3000;3;648,178985589027
287573;1;1;1;E1;1;08300305;2;1; ;20000;5;364,165601379566
287573;2;1;2;E2;2; ; ; ; ; ; ;364,165601379566
287573;3;3;1;E1;1;08300305;2;1; ;4000;3;364,165601379566
287573;4;3;2;E2;1;08300303;4;1; ;4000;3;364,165601379566
287573;5;4;1;E1;2; ; ; ; ; ; ;364,165601379566
287573;6;4;2;E2;1;08300303;2;1; ;3000;3;364,165601379566
287577;1;1;1;E1;2; ; ; ; ; ; ;370,158338774568
287577;2;1;2;E2;2; ; ; ; ; ; ;370,158338774568
287577;3;3;1;E1;2; ; ; ; ; ; ;370,158338774568
287577;4;3;2;E2;1;09430101;1;1; ;2000;3;370,158338774568
287577;5;4;1;E1;1;07320199;4;1; ;20000;3;370,158338774568
287577;6;4;2;E1;1;08300305;1;1; ;5000;3;370,158338774568
287577;7;4;3;E2;2; ; ; ; ; ; ;370,158338774568
287577;8;5;1;E1;2; ; ; ; ; ; ;370,158338774568
287577;9;5;2;E2;2; ; ; ; ; ; ;370,158338774568
287578;1;1;1;E1;1;07220101;1;1; ;10000;3;610,940977379742
287578;2;1;2;E1;1;08300305;1;1; ;2000;3;610,940977379742
287578;3;1;3;E2;2; ; ; ; ; ; ;610,940977379742
287579;1;1;4;E1;1;08300305;1;1; ;5000;3;660,11643302975
287579;2;1;5;E2;2; ; ; ; ; ; ;660,11643302975
287606;1;1;1;E1;1;07320101;2;1; ;4000;3;566,496691229822
287606;2;1;2;E2;2; ; ; ; ; ; ;566,496691229822
287606;3;3;1;E1;1;07320101;3;1; ;6000;1;566,496691229822
287606;4;3;2;E1;1;08300305;4;1; ;8000;3;566,496691229822
287606;5;3;3;E2;2; ; ; ; ; ; ;566,496691229822
287613;1;2;2;E2;2; ; ; ; ; ; ;746,595589926002
287613;2;2;1;E1;1;08300305;2;1; ;10000;4;746,595589926002
287613;3;1;7;E2;2; ; ; ; ; ; ;746,595589926002
287614;1;1;3;E1;1;07320199;2;1; ;6000;3;887,705466198894
287614;2;1;4;E1;1;08300305;2;1; ;10000;4;887,705466198894
287614;3;1;5;E2;2; ; ; ; ; ; ;887,705466198894
287614;4;3;1;E1;1;07320199;2;1; ;6000;3;887,705466198894
287614;5;3;2;E2;2; ; ; ; ; ; ;887,705466198894
287614;6;4;1;E1;1;07320199;2;1; ;6000;3;887,705466198894
287614;7;4;2;E1;1;08300305;1;1; ;3000;4;887,705466198894
287614;8;4;3;E2;2; ; ; ; ; ; ;887,705466198894
287614;9;5;1;E1;1;08300305;1;1; ;5000;3;887,705466198894
287614;10;5;2;E2;2; ; ; ; ; ; ;887,705466198894
287614;11;6;1;E1;2; ; ; ; ; ; ;887,705466198894
287614;12;6;2;E2;2; ; ; ; ; ; ;887,705466198894
287615;1;1;1;E1;1;08300305;3;1; ;15000;4;770,169240108493
287615;2;1;2;E2;2; ; ; ; ; ; ;770,169240108493
287615;3;4;2;E1;1;08300305;1;1; ;2000;3;770,169240108493
287615;4;4;3;E2;2; ; ; ; ; ; ;770,169240108493
287615;5;5;1;E1;2; ; ; ; ; ; ;770,169240108493
287615;6;5;2;E2;2; ; ; ; ; ; ;770,169240108493
287615;7;6;1;E1;2; ; ; ; ; ; ;770,169240108493
287615;8;6;2;E2;2; ; ; ; ; ; ;770,169240108493
287615;9;3;1;E1;1;07320199;2;1; ;6000;3;770,169240108493
287615;10;3;2;E1;1;08300305;2;1; ;10000;4;770,169240108493
287615;11;3;3;E2;2; ; ; ; ; ; ;770,169240108493
287615;12;4;1;E1;1;07320199;2;1; ;6000;3;770,169240108493
287616;1;1;1;E1;1;07320199;4;1; ;12000;2;712,696654461974
287616;2;1;2;E2;1;02130101;4;1;20;12000;9;712,696654461974
287616;3;4;1;E1;1;07320199;2;1; ;6000;3;712,696654461974
287616;4;4;2;E2;2; ; ; ; ; ; ;712,696654461974
287617;1;2;1;E1;1;07320199;6;1; ;18000;4;740,602852531001
287617;2;2;2;E2;2; ; ; ; ; ; ;740,602852531001
287618;1;7;2;E2;2; ; ; ; ; ; ;609,672435452875
287618;2;7;1;E1;2; ; ; ; ; ; ;609,672435452875
287618;3;1;2;E2;2; ; ; ; ; ; ;609,672435452875
287618;4;3;1;E1;2; ; ; ; ; ; ;609,672435452875
287618;5;3;2;E2;2; ; ; ; ; ; ;609,672435452875
287618;6;4;1;E1;2; ; ; ; ; ; ;609,672435452875
287618;7;4;2;E2;2; ; ; ; ; ; ;609,672435452875
287618;8;5;1;E1;1;08300305;1;1; ;2000;3;609,672435452875
287619;1;1;1;E1;2; ; ; ; ; ; ;776,359888875194
287619;2;1;2;E2;2; ; ; ; ; ; ;776,359888875194
287620;1;1;1;E1;1;07320199;2;1; ;7000;3;812,150137514238
287620;2;1;2;E1;1;08300305;1;1; ;2000;3;812,150137514238
287620;3;1;3;E2;2; ; ; ; ; ; ;812,150137514238
287620;4;3;1;E1;2; ; ; ; ; ; ;812,150137514238
287620;5;3;2;E2;2; ; ; ; ; ; ;812,150137514238
287620;6;4;1;E1;2; ; ; ; ; ; ;812,150137514238
287620;7;4;2;E2;2; ; ; ; ; ; ;812,150137514238
287621;1;3;1;E1;2; ; ; ; ; ; ;737,398672300478
287621;2;3;2;E2;2; ; ; ; ; ; ;737,398672300478
287621;3;1;1;E1;2; ; ; ; ; ; ;737,398672300478
287621;4;1;2;E2;2; ; ; ; ; ; ;737,398672300478
287622;1;1;1;E1;1;07320101;2;1; ;7000;3;660,11643302975
287622;2;1;2;E2;2; ; ; ; ; ; ;660,11643302975
287626;1;1;3;E1;1;07220101;3;1; ;30000;3;838,575363718173
287626;2;1;4;E2;1;09520101;5;1;16;12000;2;838,575363718173
287627;1;1;3;E1;1;07320101;2;1; ;10000;6;488,613176719403
287627;2;1;4;E1;1;07320207;2;1; ;10000;4;488,613176719403
287627;3;1;5;E2;2; ; ; ; ; ; ;488,613176719403
287627;4;3;1;E1;1;08300203;2;1; ;1000;3;488,613176719403
287627;5;3;2;E2;2; ; ; ; ; ; ;488,613176719403
287628;1;1;3;E1;1;08300305;1;1; ;5000;3;423,854800324132
287628;2;1;4;E2;2; ; ; ; ; ; ;423,854800324132
287629;1;1;1;E1;2; ; ; ; ; ; ;423,854800324132
287629;2;1;2;E2;2; ; ; ; ; ; ;423,854800324132
287630;1;1;1;E1;2; ; ; ; ; ; ;545,776073201773
287630;2;1;2;E2;2; ; ; ; ; ; ;545,776073201773
287631;1;1;5;E1;1;07320207;4,33333333333333;1; ;26000;9;300,500895180885
287631;2;1;6;E2;2; ; ; ; ; ; ;300,500895180885
288313;1;1;3;E1;2; ; ; ; ; ; ;748,988568170957
288313;2;1;4;E2;1;11110601;10;1;16;25000;3;748,988568170957
288329;1;2;1;E1;2; ; ; ; ; ; ;1028,77025072658
288329;2;2;2;E2;2; ; ; ; ; ; ;1028,77025072658
288331;1;1;3;E1;2; ; ; ; ; ; ;1371,87899466896
288331;2;1;4;E2;2; ; ; ; ; ; ;1371,87899466896
288331;3;3;1;E1;2; ; ; ; ; ; ;1371,87899466896
288331;4;3;2;E2;2; ; ; ; ; ; ;1371,87899466896
288331;5;4;1;E1;2; ; ; ; ; ; ;1371,87899466896
288331;6;4;2;E2;2; ; ; ; ; ; ;1371,87899466896
288332;1;1;1;E1;2; ; ; ; ; ; ;552,687934880255
288332;2;1;2;E2;2; ; ; ; ; ; ;552,687934880255
288332;3;3;1;E1;2; ; ; ; ; ; ;552,687934880255
288332;4;3;2;E2;2; ; ; ; ; ; ;552,687934880255
288333;1;1;1;E1;2; ; ; ; ; ; ;552,687934880255
288333;2;1;2;E2;2; ; ; ; ; ; ;552,687934880255
288333;3;3;1;E1;2; ; ; ; ; ; ;552,687934880255
288333;4;3;2;E2;2; ; ; ; ; ; ;552,687934880255
288333;5;4;1;E1;2; ; ; ; ; ; ;552,687934880255
288333;6;4;2;E2;2; ; ; ; ; ; ;552,687934880255
288333;7;5;1;E1;1;07320101;12;1; ;12000;1;552,687934880255
288333;8;5;2;E2;2; ; ; ; ; ; ;552,687934880255
288334;1;1;1;E1;2; ; ; ; ; ; ;552,687934880255
288334;2;1;2;E2;2; ; ; ; ; ; ;552,687934880255
288334;3;3;1;E1;1;07320207;7,5;1; ;45000;9;552,687934880255
288334;4;3;2;E2;2; ; ; ; ; ; ;552,687934880255
288334;5;5;1;E1;2; ; ; ; ; ; ;552,687934880255
288334;6;5;2;E2;2; ; ; ; ; ; ;552,687934880255
288336;1;1;1;E1;2; ; ; ; ; ; ;768,502366113191
288336;2;1;2;E2;1;02130101;3;3; ;6000;1;768,502366113191
288337;1;1;1;E1;2; ; ; ; ; ; ;1188,86522240152
288337;2;1;2;E2;1;02130101;12;3;16;24000;2;1188,86522240152
288545;1;2;1;E1;1;07320101;2;1; ;3000;4;626,756609284484
288545;2;2;2;E2;2; ; ; ; ; ; ;626,756609284484
288545;3;3;1;E1;1;07320101;2;1; ;3000;3;626,756609284484
288545;4;3;2;E2;2; ; ; ; ; ; ;626,756609284484
288545;5;4;1;E1;1;07320101;2;1; ;3000;3;626,756609284484
288545;6;4;2;E2;2; ; ; ; ; ; ;626,756609284484
288547;1;5;2;E2;2; ; ; ; ; ; ;248,648199514111
288547;2;3;2;E1;1;07320101;4;1; ;6000;2;248,648199514111
288547;3;3;3;E1;1;08300305;6;1; ;30000;2;248,648199514111
288547;4;4;1;E1;1;07220101;,63;1; ;5000;3;248,648199514111
288547;5;1;3;E2;2; ; ; ; ; ; ;248,648199514111
288552;1;2;1;E1;2; ; ; ; ; ; ;296,502932028195
288552;2;2;2;E2;2; ; ; ; ; ; ;296,502932028195
288552;3;3;1;E1;1;07320101;4;1; ;6000;9;296,502932028195
288552;4;3;2;E2;1;08300303;1;1; ;1000;9;296,502932028195
288552;5;4;1;E1;1;07320101;4;3; ;4000; ;296,502932028195
288552;6;4;2;E1;1;08300201;10;3; ;1000; ;296,502932028195
288552;7;4;3;E2;2; ; ; ; ; ; ;296,502932028195
288556;1;1;1;E1;2; ; ; ; ; ; ;1296,88492937188
288556;2;1;2;E2;2; ; ; ; ; ; ;1296,88492937188
288557;1;1;3;E1;2; ; ; ; ; ; ;768,502366113191
288557;2;1;4;E2;2; ; ; ; ; ; ;768,502366113191
288558;1;3;1;E1;2; ; ; ; ; ; ;885,871009901515
288558;2;3;2;E2;2; ; ; ; ; ; ;885,871009901515
288561;1;1;5;E1;2; ; ; ; ; ; ;1449,1331070149
288561;2;1;6;E2;2; ; ; ; ; ; ;1449,1331070149
288562;1;2;1;E1;1;07320101;2;1; ;7000;9;780,398867317553
288562;2;2;2;E2;2; ; ; ; ; ; ;780,398867317553
288562;3;3;1;E1;2; ; ; ; ; ; ;780,398867317553
288562;4;3;2;E2;2; ; ; ; ; ; ;780,398867317553
288767;1;1;1;E1;1;07320101;4;1; ;10000;3;452,519130913909
288767;2;1;2;E1;1;07320103;2;1; ;20000;4;452,519130913909
288767;3;1;3;E1;1;07320207;2;1; ;20000;5;452,519130913909
288767;4;1;4;E2;2; ; ; ; ; ; ;452,519130913909
288768;1;2;1;E1;2; ; ; ; ; ; ;427,951653565621
288768;2;2;2;E2;2; ; ; ; ; ; ;427,951653565621
288768;3;3;1;E1;1;07320101;4;1; ;6000;3;427,951653565621
288768;4;3;2;E1;1;07320199;2;1; ;2000;3;427,951653565621
288768;5;3;3;E2;2; ; ; ; ; ; ;427,951653565621
288768;6;5;1;E1;2; ; ; ; ; ; ;427,951653565621
288768;7;5;2;E2;2; ; ; ; ; ; ;427,951653565621
292365;1;1;1;E1;1;07220101;15;1; ;150000;3;186,501511877827
292365;2;1;2;E2;2; ; ; ; ; ; ;186,501511877827
292365;3;3;1;E1;1;07320101;16;1; ;40000;1;186,501511877827
292365;4;3;2;E1;1;07320199;16;1; ;40000;1;186,501511877827
292365;5;3;3;E2;1;12709902;4;1; ;3200;2;186,501511877827
292366;1;2;1;E1;2; ; ; ; ; ; ;357,011877095335
292366;2;2;2;E2;2; ; ; ; ; ; ;357,011877095335
292876;1;1;1;E1;2; ; ; ; ; ; ;1023,62206418141
292876;2;1;2;E2;2; ; ; ; ; ; ;1023,62206418141
292877;1;3;1;E1;2; ; ; ; ; ; ;1086,99776808853
292877;2;3;2;E2;2; ; ; ; ; ; ;1086,99776808853
292877;3;4;1;E1;1;07320207;10;3; ;30000;3;1086,99776808853
292877;4;4;3;E2;2; ; ; ; ; ; ;1086,99776808853
292877;5;6;1;E1;2; ; ; ; ; ; ;1086,99776808853
292877;6;1;6;E2;2; ; ; ; ; ; ;1086,99776808853
292878;1;1;1;E1;1;07320207;2;1; ;6000;9;1420,07982466727
292878;2;1;2;E2;2; ; ; ; ; ; ;1420,07982466727
292878;3;2;1;E1;2; ; ; ; ; ; ;1420,07982466727
292878;4;2;2;E2;2; ; ; ; ; ; ;1420,07982466727
292879;1;1;1;E1;2; ; ; ; ; ; ;731,535571304946
292879;2;1;2;E2;2; ; ; ; ; ; ;731,535571304946
292879;3;2;1;E1;2; ; ; ; ; ; ;731,535571304946
292879;4;2;2;E2;2; ; ; ; ; ; ;731,535571304946
292879;5;3;1;E1;2; ; ; ; ; ; ;731,535571304946
292879;6;3;2;E2;2; ; ; ; ; ; ;731,535571304946
292879;7;4;1;E1;1;07320207;14;1; ;112000;3;731,535571304946
292879;8;4;2;E1;1;08300305;2;1; ;20000;4;731,535571304946
292879;9;4;3;E2;2; ; ; ; ; ; ;731,535571304946
292879;10;6;1;E1;1;07320207;10;1; ;30000;3;731,535571304946
292879;11;6;2;E1;1;08300203;1;1; ;25000;4;731,535571304946
292879;12;6;3;E2;2; ; ; ; ; ; ;731,535571304946
292928;1;2;3;E1;2; ; ; ; ; ; ;362,854342546232
292928;2;2;4;E2;1;02130101;6;1;16;9000;4;362,854342546232
292929;1;1;1;E1;2; ; ; ; ; ; ;160,742653210548
292929;2;1;2;E2;2; ; ; ; ; ; ;160,742653210548
292929;3;4;1;E1;1;07320207;2;1; ;5000;9;160,742653210548
292929;4;4;2;E2;2; ; ; ; ; ; ;160,742653210548
292929;5;5;1;E1;2; ; ; ; ; ; ;160,742653210548
292929;6;5;2;E2;2; ; ; ; ; ; ;160,742653210548
292929;7;2;1;E1;2; ; ; ; ; ; ;160,742653210548
292929;8;2;2;E2;2; ; ; ; ; ; ;160,742653210548
292930;1;1;3;E1;1;07320101;6;1; ;12000;2;264,842775960283
292930;2;1;4;E1;1;08300305;1;1; ;5000;3;264,842775960283
292930;3;1;5;E2;2; ; ; ; ; ; ;264,842775960283
292931;1;2;5;E1;1;07320101;10;1; ;20000;9;263,413211531918
292931;2;2;6;E1;1;07320103;2;1; ;30000;9;263,413211531918
292931;3;2;7;E2;2; ; ; ; ; ; ;263,413211531918
292933;1;1;1;E1;2; ; ; ; ; ; ;328,132978057746
292933;2;1;2;E2;1;12709904;6;1; ;300000;2;328,132978057746
293352;1;2;1;E1;1;07320101;2;1; ;3000;4;460,831434471634
293352;2;2;2;E2;2; ; ; ; ; ; ;460,831434471634
293371;1;2;1;E1;1;07320101;1;1; ;3000;3;258,291826924876
293371;2;2;2;E2;2; ; ; ; ; ; ;258,291826924876
293372;1;2;1;E1;2; ; ; ; ; ; ;160,742653210548
293372;2;2;2;E2;2; ; ; ; ; ; ;160,742653210548
293372;3;3;1;E1;2; ; ; ; ; ; ;160,742653210548
293372;4;3;2;E2;2; ; ; ; ; ; ;160,742653210548
293372;5;5;1;E1;2; ; ; ; ; ; ;160,742653210548
293372;6;5;2;E2;2; ; ; ; ; ; ;160,742653210548
293373;1;2;1;E1;1;07320101;3;1; ;6000;2;360,658116629084
293373;2;2;2;E2;2; ; ; ; ; ; ;360,658116629084
293373;3;4;1;E1;2; ; ; ; ; ; ;360,658116629084
293373;4;4;2;E2;2; ; ; ; ; ; ;360,658116629084
293374;1;1;1;E1;2; ; ; ; ; ; ;431,222155723686
293374;2;1;2;E2;2; ; ; ; ; ; ;431,222155723686
293374;3;3;1;E1;2; ; ; ; ; ; ;431,222155723686
293374;4;3;2;E2;2; ; ; ; ; ; ;431,222155723686
293374;5;4;1;E1;2; ; ; ; ; ; ;431,222155723686
293374;6;4;2;E2;2; ; ; ; ; ; ;431,222155723686
293375;1;2;1;E1;2; ; ; ; ; ; ;264,842775960283
293375;2;2;2;E2;2; ; ; ; ; ; ;264,842775960283
293376;1;1;6;E1;2; ; ; ; ; ; ;316,387364793253
293376;2;1;7;E2;2; ; ; ; ; ; ;316,387364793253
293376;3;3;1;E1;2; ; ; ; ; ; ;316,387364793253
293376;4;3;2;E2;2; ; ; ; ; ; ;316,387364793253
293377;1;2;4;E2;2; ; ; ; ; ; ;177,75552359836
293377;2;4;1;E1;2; ; ; ; ; ; ;177,75552359836
293377;3;4;2;E2;2; ; ; ; ; ; ;177,75552359836
293378;1;2;1;E1;1;08300305;1;1; ;2000;4;183,576353187933
293378;2;2;2;E2;2; ; ; ; ; ; ;183,576353187933
293379;1;2;3;E1;2; ; ; ; ; ; ;183,576353187933
293379;2;2;4;E2;2; ; ; ; ; ; ;183,576353187933
293380;1;2;5;E1;1;07310102;6;1; ;12000;9;160,742653210548
293380;2;2;6;E2;2; ; ; ; ; ; ;160,742653210548
293380;3;3;1;E1;1;07320101;12;1; ;36000;1;160,742653210548
293380;4;3;2;E2;2; ; ; ; ; ; ;160,742653210548
293380;5;4;1;E1;2; ; ; ; ; ; ;160,742653210548
293380;6;4;2;E2;2; ; ; ; ; ; ;160,742653210548
293982;1;3;1;E1;2; ; ; ; ; ; ;811,241278469097
293982;2;3;2;E2;2; ; ; ; ; ; ;811,241278469097
293982;3;4;1;E1;1;07220101;1;1; ;16000;4;811,241278469097
293982;4;4;2;E2;2; ; ; ; ; ; ;811,241278469097
293982;5;1;1;E1;1;07320207;4;1; ;12000;9;811,241278469097
293982;6;1;2;E2;2; ; ; ; ; ; ;811,241278469097
293983;1;1;1;E1;1;07320101;6;1; ;18000;2;736,202925552239
293983;2;1;2;E2;2; ; ; ; ; ; ;736,202925552239
293983;3;3;1;E1;1;07320199;10;3; ;100000;1;736,202925552239
