DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;CAP;NC2R_CA_P3;NC2R_CJ_P4_S1A2;NC2R_CA_P4_S1;NC2R_CA_P5_S1;NC2R_CA_P6_S1;NC2R_CA_P7_S1;NC2R_CA_P8_S1;FEX_C
482812;2;1;2;J1;11110102;2;1;1;20;5000;2;638,557297761185
482813;1;1;1;J1;11110102;2;2;1;18;12000;9;553,088784554811
482814;1;1;1;J1; ; ; ; ; ; ; ;591,195444342306
482815;1;1;1;J1; ; ; ; ; ; ; ;528,915524982322
482816;1;1;1;J1; ; ; ; ; ; ; ;513,646410763839
482817;1;1;1;J1; ; ; ; ; ; ; ;570,296036893129
482818;1;1;1;J1; ; ; ; ; ; ; ;734,103617420388
482819;1;1;1;J1; ; ; ; ; ; ; ;517,903344849734
482820;1;1;1;J1; ; ; ; ; ; ; ;384,567971472939
482821;1;1;1;J1; ; ; ; ; ; ; ;507,446489127411
482822;1;1;1;J1; ; ; ; ; ; ; ;560,38323000938
482823;1;1;1;J1; ; ; ; ; ; ; ;460,255937456012
482824;1;1;1;J1; ; ; ; ; ; ; ;504,598895588453
482825;1;1;1;J1; ; ; ; ; ; ; ;565,270805737012
482827;1;1;1;J1; ; ; ; ; ; ; ;385,60392514426
482828;1;1;1;J1; ; ; ; ; ; ; ;461,476756951959
482829;1;1;1;J1; ; ; ; ; ; ; ;461,476756951959
482830;1;1;1;J1; ; ; ; ; ; ; ;775,469283855064
482831;1;1;1;J1; ; ; ; ; ; ; ;637,278237673959
482832;1;1;1;J1; ; ; ; ; ; ; ;420,011455354634
482833;1;1;1;J1; ; ; ; ; ; ; ;507,296956746429
485781;1;1;1;J1; ; ; ; ; ; ; ;61,749251018276
485782;1;1;1;J1;11110405;3;1;1;19;27000;9;192,355639186154
485783;1;1;1;J1; ; ; ; ; ; ; ;144,345940216006
485784;1;1;1;J1; ; ; ; ; ; ; ;114,939712707884
485785;1;1;1;J1; ; ; ; ; ; ; ;61,749251018276
485809;1;1;1;J1; ; ; ; ; ; ; ;665,741800423777
485817;1;1;1;J1; ; ; ; ; ; ; ;627,703665442984
485818;1;1;1;J1; ; ; ; ; ; ; ;723,157198616506
485819;1;1;1;J1; ; ; ; ; ; ; ;804,457127155074
485820;1;1;1;J1;11110101;2;4;1;18;18000;3;723,157198616506
485821;1;1;1;J1; ; ; ; ; ; ; ;802,350991937708
485822;1;1;1;J1; ; ; ; ; ; ; ;857,504146457289
485823;1;1;1;J1; ; ; ; ; ; ; ;705,272563643313
485848;1;1;1;J1; ; ; ; ; ; ; ;416,847021580091
485849;1;1;1;J1;11110101;1;4;1;20;14000;3;544,044623453994
485849;2;1;2;J1;11110102;2;7;1;20;35000;3;544,044623453994
485849;3;1;3;J1;11110103;3;7;1;20;31500;3;544,044623453994
485850;1;1;1;J1;11110101;1;1;1;20;5000;3;543,105688425453
485850;2;1;2;J1;11110102;2;3;1;20;15000;3;543,105688425453
485850;3;1;3;J1;11110103;3;11;3; ;42000; ;543,105688425453
485851;1;1;1;J1; ; ; ; ; ; ; ;453,572968921363
485854;1;1;1;J1; ; ; ; ; ; ; ;61,749251018276
485855;1;1;1;J1; ; ; ; ; ; ; ;88,7576479381476
485857;1;1;1;J1;11110102;2;3;1;18;20000;9;161,832445332879
485858;1;1;1;J1; ; ; ; ; ; ; ;191,131275247724
485859;1;1;1;J1; ; ; ; ; ; ; ;512,803424935831
485860;1;1;1;J1; ; ; ; ; ; ; ;753,918596962687
485861;1;1;1;J1; ; ; ; ; ; ; ;705,272563643313
485862;1;1;1;J1; ; ; ; ; ; ; ;729,628446548171
485863;1;1;1;J1; ; ; ; ; ; ; ;718,261497791225
485864;1;1;1;J1; ; ; ; ; ; ; ;805,837406116197
485865;1;1;1;J1;11110102;2;2;1;18;18000;4;718,261497791225
485866;1;1;1;J1; ; ; ; ; ; ; ;1048,62682127841
485867;2;1;2;J1;11110101;1;4;1;20;17500;3;723,157198616506
485867;3;1;3;J1;11110102;2;5;1;20;28000;3;723,157198616506
485867;4;1;4;J1;11110103;3;2;1;20;9000;3;723,157198616506
485868;1;1;1;J1; ; ; ; ; ; ; ;608,207610094865
485873;1;1;1;J1; ; ; ; ; ; ; ;666,024193719132
485874;1;1;1;J1; ; ; ; ; ; ; ;400,680158642353
485875;1;1;1;J1; ; ; ; ; ; ; ;671,832600338545
485876;1;1;1;J1; ; ; ; ; ; ; ;571,545047132611
485879;1;1;1;J1; ; ; ; ; ; ; ;435,250950911628
485880;1;1;1;J1; ; ; ; ; ; ; ;461,476756951959
485881;1;1;1;J1; ; ; ; ; ; ; ;629,899502791078
485882;1;1;1;J1; ; ; ; ; ; ; ;565,270805737012
485883;1;1;1;J1; ; ; ; ; ; ; ;575,374768489542
485884;1;1;1;J1; ; ; ; ; ; ; ;561,443979764114
485885;1;1;1;J1; ; ; ; ; ; ; ;565,439340567475
485886;1;1;1;J1; ; ; ; ; ; ; ;385,60392514426
485887;1;1;1;J1; ; ; ; ; ; ; ;461,476756951959
485888;1;1;1;J1;11110101;1;7;1;20;17500;3;544,044623453994
485888;2;1;2;J1;11110102;2;7;1;20;35000;3;544,044623453994
485888;3;1;3;J1;11110103;3;7;1;20;28000;3;544,044623453994
485889;1;1;1;J1; ; ; ; ; ; ; ;750,256241641686
485890;1;1;1;J1; ; ; ; ; ; ; ;102,650863190731
485893;1;1;1;J1;11110101;1;2;1;16;8000;9;61,749251018276
501985;1;1;1;J1; ; ; ; ; ; ; ;514,422740626236
501986;1;1;1;J1; ; ; ; ; ; ; ;379,051313082239
501987;1;1;1;J1; ; ; ; ; ; ; ;673,066409733315
501988;1;1;1;J1; ; ; ; ; ; ; ;237,985252787637
501989;1;1;1;J1; ; ; ; ; ; ; ;320,248657308669
501990;1;1;1;J1;11110102;2;3;1;18;20000;9;269,026338115218
501991;1;1;1;J1; ; ; ; ; ; ; ;439,442478033764
501992;1;1;1;J1;11110102;2;14;3; ;70000; ;361,514383801492
501993;1;1;1;J1;11110101;1;21;3; ;84000; ;439,442478033764
501993;2;1;2;J1;11110102;2;21;3; ;105000; ;439,442478033764
501993;3;1;3;J1;11110103;3;21;3; ;84000; ;439,442478033764
501994;2;1;2;J1;11110101;1;14;1;18;84000;3;422,171667940449
501994;3;1;3;J1;11110102;2;14;1;18;140000;3;422,171667940449
501994;4;1;4;J1;11110103;3;14;1;18;84000;3;422,171667940449
501995;1;1;1;J1; ; ; ; ; ; ; ;500,564057479137
501997;1;1;1;J1;11110101;1;7;1;19;35000;1;458,489871825991
501997;2;1;2;J1;11110102;2;7;1;18;56000;1;458,489871825991
501997;3;1;3;J1;11110103;3;7;1;19;42000;1;458,489871825991
502758;1;1;1;J1; ; ; ; ; ; ; ;554,608547209883
502759;1;1;1;J1; ; ; ; ; ; ; ;554,608547209883
502760;1;1;1;J1; ; ; ; ; ; ; ;529,643924538116
502761;1;1;1;J1; ; ; ; ; ; ; ;456,02129052516
502762;1;1;1;J1; ; ; ; ; ; ; ;581,28514359492
502763;1;1;1;J1;11110101;1;1;1;18;7000;1;529,643924538116
502763;2;1;2;J1;11110102;2;1;1;18;8000;1;529,643924538116
502763;3;1;3;J1;11110103;3;2;1;18;10000;1;529,643924538116
502764;1;1;1;J1; ; ; ; ; ; ; ;497,822820776037
502765;1;1;1;J1; ; ; ; ; ; ; ;458,23203642504
502766;1;1;1;J1; ; ; ; ; ; ; ;713,595999246797
503451;1;1;1;J1;11110103;3;2;1;16;20000;4;1028,77025072658
503452;1;1;1;J1; ; ; ; ; ; ; ;552,687934880255
503453;1;1;1;J1; ; ; ; ; ; ; ;1057,62818529601
503455;1;1;1;J1; ; ; ; ; ; ; ;1868,84746999123
503457;1;1;1;J1; ; ; ; ; ; ; ;1343,40665218238
503458;1;1;1;J1; ; ; ; ; ; ; ;1605,64642890859
503459;1;1;1;J1; ; ; ; ; ; ; ;1913,48145793284
503460;1;1;1;J1; ; ; ; ; ; ; ;1147,29034224268
503461;1;1;1;J1; ; ; ; ; ; ; ;689,924854966428
503781;1;1;1;J1; ; ; ; ; ; ; ;465,951705426208
503782;1;1;1;J1; ; ; ; ; ; ; ;729,478254055969
503783;1;1;1;J1; ; ; ; ; ; ; ;712,97611403534
503784;1;1;1;J1; ; ; ; ; ; ; ;573,507848424221
503785;1;1;1;J1; ; ; ; ; ; ; ;462,39312006504
503786;1;1;1;J1; ; ; ; ; ; ; ;781,077617730501
503787;1;1;1;J1;11110101;1;4;1;18;15000;3;636,759541640828
503787;2;1;2;J1;11110102;2;5;1;18;25000;3;636,759541640828
503787;3;1;3;J1;11110103;3;5;1;18;25000;3;636,759541640828
503788;1;1;1;J1; ; ; ; ; ; ; ;717,973214129528
503789;1;1;1;J1; ; ; ; ; ; ; ;717,973214129528
503790;1;1;1;J1; ; ; ; ; ; ; ;377,957451347072
503791;1;1;1;J1; ; ; ; ; ; ; ;552,427900546965
503792;1;1;1;J1; ; ; ; ; ; ; ;476,083255461778
503793;1;1;1;J1; ; ; ; ; ; ; ;553,991087212057
503794;1;1;1;J1; ; ; ; ; ; ; ;517,7298562985
503795;1;1;1;J1; ; ; ; ; ; ; ;465,951705426208
503796;1;1;1;J1; ; ; ; ; ; ; ;565,76876889668
503797;1;1;1;J1; ; ; ; ; ; ; ;429,386335172342
503798;1;1;1;J1;11110302;4;1;1;13;500;4;857,914233215034
503798;2;1;2;J1;11110403;4;3;1;6;3000;2;857,914233215034
503798;3;1;3;J1;01220101;4;2;1;6;1000;2;857,914233215034
503799;1;1;1;J1; ; ; ; ; ; ; ;668,76842855651
503800;1;1;1;J1; ; ; ; ; ; ; ;533,383892809187
503801;1;1;1;J1; ; ; ; ; ; ; ;797,139140995125
503802;1;1;1;J1; ; ; ; ; ; ; ;551,721861253091
503803;1;1;1;J1; ; ; ; ; ; ; ;659,278004251104
503804;1;1;1;J1;11110301;4;1;1;6;1000;3;550,905255325276
503804;2;1;2;J1;11110302;4;1;1;13;1200;2;550,905255325276
503804;3;1;3;J1;11110403;4;1;1;6;1000;9;550,905255325276
503805;1;1;1;J1;11110102;2;5;1;16;25000;1;866,803831355378
503805;2;1;2;J1;11110201;4;2;1;19;2000;2;866,803831355378
503805;3;1;3;J1;11110301;4;2;1;6;3000;2;866,803831355378
504097;1;1;1;J1;11110102;2;1;3; ;6000; ;212,113181593725
504097;2;1;2;J1;11110103;3;1;3; ;5000; ;212,113181593725
504097;3;1;3;J1;11110201;4;1;3; ;2000; ;212,113181593725
504098;1;1;1;J1; ; ; ; ; ; ; ;173,165325637168
504099;1;1;1;J1; ; ; ; ; ; ; ;208,76460533003
504449;1;1;1;J1;11110102;2;1;3; ;5000; ;565,76876889668
506768;1;1;1;J1;11110101;1;1;2; ;8000; ;214,547116838047
506768;2;1;2;J1;11110102;2;1;2; ;12000; ;214,547116838047
506768;3;1;3;J1;11110105;3;1;2; ;11000; ;214,547116838047
506768;4;1;4;J1;11110407;3;3;2; ;7400; ;214,547116838047
508027;1;1;1;J1; ; ; ; ; ; ; ;147,064592827886
508525;1;1;1;J1;11110105;2;1;1;16;20000;5;170,794631690179
509124;2;1;2;J1;11110102;2;1;3; ;4000; ;214,547116838047
509124;3;1;3;J1;11110404;2;2;3; ;5000; ;214,547116838047
509272;1;1;1;J1;11110105;2;1;1;16;25000;5;303,768596424838
509345;1;1;1;J1; ; ; ; ; ; ; ;210,677196886433
509346;1;1;1;J1; ; ; ; ; ; ; ;206,867341777619
512229;1;1;1;J1; ; ; ; ; ; ; ;1448,4846137029
512232;1;1;1;J1; ; ; ; ; ; ; ;953,125896049063
512233;1;1;1;J1; ; ; ; ; ; ; ;2093,26417134447
512234;1;1;1;J1; ; ; ; ; ; ; ;804,351753304906
512237;1;1;1;J1; ; ; ; ; ; ; ;1219,80097203056
512238;1;1;1;J1; ; ; ; ; ; ; ;876,522073083554
512385;1;1;1;J1; ; ; ; ; ; ; ;918,778651643384
512386;1;1;1;J1;11110102;2;3;1;18;24000;3;943,201286957528
512387;1;1;1;J1;11110101;1;7;1;18;35000;1;1143,19714906505
512387;2;1;2;J1;11110102;2;7;1;18;49000;1;1143,19714906505
512387;3;1;3;J1;11110201;4;11;1;19;11200;1;1143,19714906505
512387;4;1;4;J1;11110414;4;5;1;19;12500;2;1143,19714906505
512388;1;1;1;J1; ; ; ; ; ; ; ;985,287710512739
512389;1;1;1;J1; ; ; ; ; ; ; ;1444,21946945223
512398;1;1;1;J1; ; ; ; ; ; ; ;549,537278719461
512399;1;1;1;J1; ; ; ; ; ; ; ;733,45757468484
512400;1;1;1;J1; ; ; ; ; ; ; ;330,887288046493
512401;1;1;1;J1;11110102;2;4;1;18;25000;3;653,709387304367
512402;1;1;1;J1; ; ; ; ; ; ; ;226,803979950012
512404;1;1;1;J1; ; ; ; ; ; ; ;418,098215174805
512405;1;1;1;J1; ; ; ; ; ; ; ;253,505795451427
512406;1;1;1;J1;11110105;2;1;1;18;15000;9;551,553665336418
512448;1;1;1;J1;11110101;1;7;1;18;49000;3;1406,39819014769
512448;2;1;2;J1;11110102;2;7;1;18;56000;3;1406,39819014769
512448;3;1;3;J1;11110103;3;7;1;18;42000;3;1406,39819014769
512448;4;1;4;J1;11110301;4;1;1;6;2000;2;1406,39819014769
512449;1;1;1;J1; ; ; ; ; ; ; ;591,831553156026
513094;1;1;1;J1; ; ; ; ; ; ; ;549,053570521642
513095;1;1;1;J1; ; ; ; ; ; ; ;671,497712935538
513096;1;1;1;J1; ; ; ; ; ; ; ;651,360547623448
513097;1;1;1;J1; ; ; ; ; ; ; ;670,868454222572
513098;1;1;1;J1; ; ; ; ; ; ; ;440,180863586006
513099;1;1;1;J1; ; ; ; ; ; ; ;427,817688563771
513100;1;1;1;J1; ; ; ; ; ; ; ;619,786222062471
513101;1;1;1;J1; ; ; ; ; ; ; ;529,643924538116
513102;1;1;1;J1; ; ; ; ; ; ; ;338,354627611662
513103;1;1;1;J1; ; ; ; ; ; ; ;663,044486073438
513104;1;1;1;J1; ; ; ; ; ; ; ;470,595211447276
513105;1;1;1;J1; ; ; ; ; ; ; ;811,50797736007
513106;1;1;1;J1;11110105;2;1;1;16;30000;9;240,569357918069
513106;2;1;2;J1;11110401;4;1;1;16;2500;3;240,569357918069
513107;1;1;1;J1; ; ; ; ; ; ; ;123,441744236616
513108;1;1;1;J1; ; ; ; ; ; ; ;289,630924179375
513109;1;1;1;J1;11110404;1;6;1;20;3000;1;214,547116838047
513147;1;1;1;J1; ; ; ; ; ; ; ;290,927555697618
513811;1;1;1;J1; ; ; ; ; ; ; ;375,905417463645
516764;1;1;1;J1; ; ; ; ; ; ; ;673,896943714012
516765;1;1;1;J1;11110101;1;3;1;18;12000;3;591,082585111109
516765;2;1;2;J1;11110414;4;3;1;18;4500;3;591,082585111109
516766;1;1;1;J1; ; ; ; ; ; ; ;684,126679903492
516767;1;1;1;J1; ; ; ; ; ; ; ;762,56155591176
516768;1;1;1;J1; ; ; ; ; ; ; ;599,706961077886
516769;1;1;1;J1; ; ; ; ; ; ; ;743,186458960512
516847;1;1;1;J1;11110101;1;2;1;18;8000;3;592,405131094936
516847;2;1;2;J1;11110414;4;2;1;13;3000;3;592,405131094936
516848;1;1;1;J1; ; ; ; ; ; ; ;417,737761690259
516849;1;1;1;J1; ; ; ; ; ; ; ;519,406232449421
516850;1;1;1;J1; ; ; ; ; ; ; ;375,905417463645
516851;1;1;1;J1; ; ; ; ; ; ; ;918,114320762683
516852;1;1;1;J1;11110414;4;2;1;20;3000;3;511,074954703245
516907;1;1;1;J1;11110102;2;2;1;18;14000;4;253,505795451427
516908;1;1;1;J1; ; ; ; ; ; ; ;594,674020194627
516909;1;1;1;J1; ; ; ; ; ; ; ;377,034926465282
516910;1;1;1;J1; ; ; ; ; ; ; ;658,90166491131
516912;1;1;1;J1; ; ; ; ; ; ; ;458,489871825991
516913;1;1;1;J1;11110101;1;7;1;18;35000;3;458,489871825991
516913;2;1;2;J1;11110102;2;7;1;18;42000;3;458,489871825991
516913;3;1;3;J1;11110103;3;7;1;18;35000;3;458,489871825991
516914;1;1;1;J1; ; ; ; ; ; ; ;549,537278719461
516916;1;1;1;J1; ; ; ; ; ; ; ;426,008147705606
516919;1;1;1;J1; ; ; ; ; ; ; ;315,366745382703
516920;1;1;1;J1; ; ; ; ; ; ; ;310,484833456736
516921;1;1;1;J1; ; ; ; ; ; ; ;267,600714554758
516922;1;1;1;J1; ; ; ; ; ; ; ;392,485643410397
516923;1;1;1;J1; ; ; ; ; ; ; ;296,319351590476
516924;1;1;1;J1; ; ; ; ; ; ; ;315,366745382703
516925;1;1;1;J1; ; ; ; ; ; ; ;310,484833456736
516932;1;1;1;J1;11110101;1;1;1;18;3500;3;510,781856482643
516932;2;1;2;J1;11110414;4;1;1;13;1500;3;510,781856482643
516933;1;1;1;J1; ; ; ; ; ; ; ;510,781856482643
516934;1;1;1;J1;11110405;4;2;1;13;2000;3;375,905417463645
516935;1;1;1;J1; ; ; ; ; ; ; ;758,704146509013
516936;1;1;1;J1; ; ; ; ; ; ; ;519,406232449421
516937;1;1;1;J1;11110105;3;1;1;16;14000;4;262,38680522396
516943;1;1;1;J1; ; ; ; ; ; ; ;918,778651643384
516944;1;1;1;J1; ; ; ; ; ; ; ;766,530474000364
516945;1;1;1;J1; ; ; ; ; ; ; ;552,687934880255
516946;1;1;1;J1;11110201;4;1;1;19;2000;9;1231,69747323492
516946;2;1;2;J1;11110402;4;1;1;19;6000;9;1231,69747323492
516947;1;1;1;J1; ; ; ; ; ; ; ;744,050262100972
516948;1;1;1;J1; ; ; ; ; ; ; ;514,33988507141
516949;1;1;1;J1; ; ; ; ; ; ; ;710,086844986353
516950;1;1;1;J1; ; ; ; ; ; ; ;812,527754967944
516952;1;1;1;J1; ; ; ; ; ; ; ;565,76876889668
516953;1;1;1;J1; ; ; ; ; ; ; ;698,929206391751
516954;1;1;1;J1; ; ; ; ; ; ; ;794,18978652404
516955;1;1;1;J1; ; ; ; ; ; ; ;573,507848424221
516956;1;1;1;J1; ; ; ; ; ; ; ;487,146806200716
516957;1;1;1;J1; ; ; ; ; ; ; ;706,875660957024
516958;1;1;1;J1; ; ; ; ; ; ; ;519,565684721775
516959;1;1;1;J1; ; ; ; ; ; ; ;750,93605682022
516960;1;1;1;J1;11110301;4;1;1;6;1000;3;465,951705426208
516961;1;1;1;J1; ; ; ; ; ; ; ;598,502912031196
516962;1;1;1;J1; ; ; ; ; ; ; ;601,892883258286
516963;1;1;1;J1; ; ; ; ; ; ; ;802,136241089313
516964;1;1;1;J1; ; ; ; ; ; ; ;722,970314223716
516965;1;1;1;J1; ; ; ; ; ; ; ;758,304544782294
516966;1;1;1;J1; ; ; ; ; ; ; ;484,995713163985
516967;1;1;1;J1; ; ; ; ; ; ; ;961,121267912597
516968;1;1;1;J1; ; ; ; ; ; ; ;829,126703392364
516969;1;1;1;J1;11110414;4;1;1;13;1500;3;444,969367639454
516970;1;1;1;J1;11110414;4;4;1;13;6000;3;850,718793538172
516971;1;1;1;J1; ; ; ; ; ; ; ;510,781856482643
516972;1;1;1;J1; ; ; ; ; ; ; ;692,75105587027
516973;1;1;1;J1; ; ; ; ; ; ; ;589,216732490911
516974;1;1;1;J1;11110414;4;1;1;10;1500;3;589,216732490911
516975;1;1;1;J1; ; ; ; ; ; ; ;248,249132978497
516976;1;1;1;J1;11110105;2;1;1;16;10200;9;116,224023917992
516980;1;1;1;J1; ; ; ; ; ; ; ;1070,85667428179
516985;1;1;1;J1;11110301;4;1;1;6;1500;9;950,160192155789
516986;1;1;1;J1;11110301;4;1;1;6;1200;3;699,598522703932
516986;2;1;2;J1;11110405;1;2;1;13;2000;3;699,598522703932
516986;3;1;3;J1;01220101;4;2;1;6;900;2;699,598522703932
516987;1;1;1;J1;11110305;4;2;1;20;2000;9;414,522821600938
516987;2;1;2;J1;11110405;4;2;1;20;1500;9;414,522821600938
516988;1;1;1;J1;11110301;4;2;1;6;3000;2;534,429198293179
516988;2;1;2;J1;11110302;4;1;1;13;2000;2;534,429198293179
516988;3;1;3;J1;11110405;4;2;1;13;2000;2;534,429198293179
516988;4;1;4;J1;01220101;4;3;1;6;1500;2;534,429198293179
516989;1;1;1;J1; ; ; ; ; ; ; ;762,485038948667
516990;1;1;1;J1; ; ; ; ; ; ; ;807,277557094269
516991;1;1;1;J1; ; ; ; ; ; ; ;458,212625898667
516992;1;1;1;J1; ; ; ; ; ; ; ;565,76876889668
516993;1;1;1;J1;11110101;1;30;3; ;150000; ;636,759541640828
516993;2;1;2;J1;11110102;2;30;3; ;150000; ;636,759541640828
516993;3;1;3;J1;11110103;3;30;3; ;150000; ;636,759541640828
516995;1;1;1;J1;11110404;1;8;1;19;4000;3;210,677196886433
516996;1;1;1;J1;11110105;3;1;1;16;1500;4;144,69467477758
516996;2;1;2;J1;11110404;1;17;1;20;8700;1;144,69467477758
519773;1;1;1;J1;11110201;4;1;1;19;500;3;935,906379332609
519773;2;1;2;J1;11110405;4;1;1;19;1000;3;935,906379332609
519774;1;1;1;J1; ; ; ; ; ; ; ;519,406232449421
519857;1;1;1;J1; ; ; ; ; ; ; ;375,905417463645
519858;1;1;1;J1; ; ; ; ; ; ; ;752,228294171149
519948;1;1;1;J1;11110102;2;1;1;10;3500;3;510,781856482643
519949;1;1;1;J1; ; ; ; ; ; ; ;759,117135331556
519950;1;1;1;J1;11110404;1;35;1;20;17500;3;240,569357918069
519962;1;1;1;J1; ; ; ; ; ; ; ;1859,49853317327
519985;1;1;1;J1;11110201;4;1;1;19;1000;3;587,225175708362
519985;2;1;2;J1;11110405;4;1;1;19;500;3;587,225175708362
519986;1;1;1;J1;11110405;4;1;1;19;1000;3;510,781856482643
519987;1;1;1;J1;11110305;4;2;1;19;2000;5;210,677196886433
519989;1;1;1;J1; ; ; ; ; ; ; ;219,778482118909
519999;1;1;1;J1; ; ; ; ; ; ; ;1339,14150793171
520013;1;1;1;J1; ; ; ; ; ; ; ;171,743487364333
520014;1;1;1;J1;11110105;2;1;1;18;13000;3;149,926040058442
520014;2;1;2;J1;11110301;4;1;1;19;1200;3;149,926040058442
520014;3;1;3;J1;11110404;1;5;1;19;5000;3;149,926040058442
520014;4;1;4;J1;11110405;4;1;1;19;1800;3;149,926040058442
520016;1;1;1;J1; ; ; ; ; ; ; ;1117,27237096487
520017;1;1;1;J1; ; ; ; ; ; ; ;1339,14150793171
520021;1;1;1;J1; ; ; ; ; ; ; ;1143,19714906505
520022;1;1;1;J1; ; ; ; ; ; ; ;1143,19714906505
520027;1;1;1;J1;11110301;4;2;1;19;3000;5;617,756331256206
520037;1;1;1;J1; ; ; ; ; ; ; ;214,025773150128
520038;1;1;1;J1;11110105;2;1;1;18;13000;3;231,53208987961
520041;1;1;1;J1; ; ; ; ; ; ; ;956,599930947927
520043;1;1;1;J1; ; ; ; ; ; ; ;804,351753304906
520044;1;1;1;J1; ; ; ; ; ; ; ;809,265390867579
520046;1;1;1;J1; ; ; ; ; ; ; ;1444,21946945223
520048;1;1;1;J1; ; ; ; ; ; ; ;1224,71460959324
520050;1;1;1;J1; ; ; ; ; ; ; ;722,086669430103
520429;1;1;1;J1; ; ; ; ; ; ; ;591,082585111109
520430;1;1;1;J1; ; ; ; ; ; ; ;1101,94937277051
520440;1;1;1;J1;11110201;4;1;1;13;1500;3;596,262540497682
520441;1;1;1;J1; ; ; ; ; ; ; ;845,115422117168
520451;1;1;1;J1;11110201;4;1;1;19;1500;9;673,929549537119
520452;1;1;1;J1;11110201;4;1;1;19;1500;3;591,082585111109
520452;2;1;2;J1;11110405;4;3;1;19;3000;9;591,082585111109
520460;1;1;1;J1; ; ; ; ; ; ; ;682,260827283295
520461;1;1;1;J1;11110102;2;2;1;18;12000;3;598,939094109056
520461;2;1;2;J1;11110201;4;3;1;19;4500;3;598,939094109056
520461;3;1;3;J1;11110405;4;2;1;19;2000;3;598,939094109056
520470;1;1;1;J1;11110102;2;1;1;18;7000;9;266,129716452931
520471;1;1;1;J1; ; ; ; ; ; ; ;127,173883512854
520472;1;1;1;J1; ; ; ; ; ; ; ;226,320004953956
520473;1;1;1;J1; ; ; ; ; ; ; ;262,38680522396
520474;1;1;1;J1; ; ; ; ; ; ; ;262,38680522396
520475;1;1;1;J1; ; ; ; ; ; ; ;215,524999154752
525378;1;1;1;J1;11110414;4;5;3; ;10000; ;245,897916371352
525701;1;1;1;J1; ; ; ; ; ; ; ;417,101392380704
525702;1;1;1;J1; ; ; ; ; ; ; ;755,271501831103
525703;1;1;1;J1; ; ; ; ; ; ; ;256,841182664518
525704;1;1;1;J1; ; ; ; ; ; ; ;507,789673124714
525705;1;1;1;J1; ; ; ; ; ; ; ;467,436481081726
525706;1;1;1;J1;11110102;2;1;1;16;6500;2;511,32893009157
525707;1;1;1;J1; ; ; ; ; ; ; ;403,863161208684
525708;1;1;1;J1; ; ; ; ; ; ; ;285,423555425432
525709;1;1;1;J1; ; ; ; ; ; ; ;738,404972726413
525710;1;1;1;J1; ; ; ; ; ; ; ;629,946519942993
525711;1;1;1;J1;11110101;1;1;1;10;3000;4;765,074670762764
525712;1;1;1;J1; ; ; ; ; ; ; ;581,262229529874
525713;1;1;1;J1; ; ; ; ; ; ; ;516,038855027132
525714;1;1;1;J1;11110101;1;1;1;18;3500;9;311,197380819907
525715;1;1;1;J1; ; ; ; ; ; ; ;588,4297844294
525716;1;1;1;J1; ; ; ; ; ; ; ;578,908794292407
525717;1;1;1;J1; ; ; ; ; ; ; ;119,318175874067
525718;1;1;1;J1; ; ; ; ; ; ; ;132,275561147376
525719;1;1;1;J1; ; ; ; ; ; ; ;79,1466028026583
525720;1;1;1;J1; ; ; ; ; ; ; ;136,963669383557
525721;1;1;1;J1;11110405;4;5;1;19;12000;3;141,906923761299
525721;2;1;2;J1;11110407;4;1;1;19;1500;3;141,906923761299
525722;1;1;1;J1; ; ; ; ; ; ; ;316,586411210633
526532;1;1;1;J1; ; ; ; ; ; ; ;256,841182664518
526533;1;1;1;J1;11110103;3;1;1;18;7000;9;624,954416212762
526534;1;1;1;J1; ; ; ; ; ; ; ;522,681757045265
526535;1;1;1;J1; ; ; ; ; ; ; ;466,161618386522
526536;1;1;1;J1;11110105;3;1;1;16;4000;5;285,423555425432
526537;1;1;1;J1; ; ; ; ; ; ; ;624,954416212762
526538;1;1;1;J1; ; ; ; ; ; ; ;396,695606309159
526539;1;1;1;J1; ; ; ; ; ; ; ;730,333774892167
526540;1;1;1;J1; ; ; ; ; ; ; ;639,467510079986
526541;1;1;1;J1; ; ; ; ; ; ; ;738,404972726413
526542;1;1;1;J1; ; ; ; ; ; ; ;516,3210338218
526543;1;1;1;J1;11110102;2;1;1;18;5500;3;507,789673124714
526545;1;1;1;J1; ; ; ; ; ; ; ;234,876477047338
526546;1;1;1;J1; ; ; ; ; ; ; ;109,769508493042
526547;1;1;1;J1; ; ; ; ; ; ; ;169,966755293538
526548;1;1;1;J1; ; ; ; ; ; ; ;169,263107365032
526549;1;1;1;J1; ; ; ; ; ; ; ;136,988036100679
527233;1;1;1;J1;11110101;1;5;2; ;21000; ;534,678363942401
527233;2;1;2;J1;11110102;2;7;2; ;35000; ;534,678363942401
527234;1;1;1;J1;11110101;1;7;2; ;35000; ;433,199969246757
527234;2;1;2;J1;11110102;2;7;2; ;35000; ;433,199969246757
527234;3;1;3;J1;11110103;3;5;2; ;21000; ;433,199969246757
527235;2;1;2;J1;11110102;2;3;1;18;18000;2;487,793194042875
527236;1;1;1;J1;11110102;2;5;1;18;22500;1;507,330166352678
527238;1;1;1;J1; ; ; ; ; ; ; ;594,919146769283
527239;2;1;2;J1;11110101;1;7;1;20;28000;1;508,320780412101
527239;3;1;3;J1;11110102;2;5;1;20;28000;1;508,320780412101
