"DIRECTORIO";"Gto_CapC"
634744;19000
634746;3100
634748;8000
634754;16000
634758;171600
634764;25000
634765;55700
634766;30200
634767;409000
634768;230000
634769;15300
634770;39000
634773;97500
634774;20000
634776;36800
634777;220000
634778;102200
634779;150300
634782;13300
634786;32000
634787;121250
634788;139000
634790;19100
634796;20000
634800;50000
634806;15000
634809;122200
634810;40500
634811;316500
634812;30000
634813;20000
634816;34000
634817;28900
634819;22500
634820;7500
634832;35000
634835;25000
634838;394000
634839;20000
634841;17000
634842;17000
634843;2200
634845;15000
634846;16000
634847;61000
634848;2500
634849;120000
634850;38000
634853;9333.33333333333
634854;20000
634855;10000
634857;62700
634858;37450
634859;10500
634860;125700
634862;2000
634863;101000
634864;9700
634865;17500
634866;28000
634867;15000
634869;20600
634870;32800
634873;15000
634874;73000
634879;102000
634880;429000
634881;108500
634882;101200
634883;2000
634884;31100
634885;28250
634886;1100
634891;4000
634892;5000
634893;131000
634895;2000
634896;2000
634898;123000
634900;8000
634901;19000
634903;25000
634910;1200
634913;34000
634915;15000
634916;42000
634917;31700
634918;39800
634919;57300
634920;31000
634923;194500
634925;10000
634930;57000
634931;8000
634932;24000
634933;17000
634936;183700
634937;666.666666666667
634939;35900
634940;18000
634941;19900
634942;24000
634943;600
634944;24000
634947;55000
634952;96200
634953;29700
634954;54300
634959;177800
634965;97000
634978;7000
634983;45900
634985;46250
634986;19700
634988;12300
634989;24500
634990;247000
634991;30000
634992;3000
634993;35000
634994;75500
634995;4000
634997;800
635000;127666.666666667
635001;54000
635002;116900
635003;2000
635004;33000
635005;20200
635006;35000
635008;144000
635009;10000
635033;27000
635034;68000
635036;29000
635037;70700
635038;119600
635039;25000
635042;37000
635043;52000
635044;15000
635045;74000
635046;30500
635047;73000
635049;44500
635050;30000
635052;52000
635053;15500
635054;20000
635055;117000
635056;156000
635057;7000
635058;239000
635060;81000
635061;56000
635063;34000
635064;29000
635072;18000
635081;3000
635087;8000
635088;55000
635093;3000
635094;18200
635096;60000
635097;50500
635099;5000
635100;260000
635101;137000
635102;259500
635105;59000
635106;24200
635107;11000
635108;16000
635110;125600
635121;125000
635122;19600
635125;17000
635127;40000
635128;27000
635129;4000
635131;73000
635138;3000
635140;155000
635141;65000
635142;2500
635143;18800
635144;17500
635145;50000
635149;51500
635150;181000
635151;32400
635152;266900
635153;111900
635154;15000
635155;21600
635156;2500
635157;44000
635158;7400
635171;28000
635173;28000
635175;5000
635176;14500
635177;63350
635178;18000
635179;25000
635180;8000
635183;16000
635184;106200
635185;187200
635188;70000
635189;15000
635190;20000
635195;80000
635197;30000
635206;12300
635212;13000
635213;70000
635216;19000
635217;20000
635219;33000
635220;70000
635221;5000
635223;16400
635228;106000
635229;30000
635234;38600
635236;22000
635237;34600
635238;6000
635239;3600
635240;5500
635242;5500
635243;3000
635247;40000
635248;340900
635249;153333.333333333
635250;47000
635251;800
635252;34000
635253;18700
635254;3000
635255;80300
635256;13700
635258;18000
635259;22000
635260;69600
635261;22000
635271;49500
635272;93600
635273;29800
635274;2500
635275;3500
635277;15900
635279;3600
635281;12000
635291;4750
635295;15000
635296;1500
635298;10000
635301;171000
635303;21900
635307;368533.333333333
635309;114080
635311;30000
635312;40000
635315;5000
635316;6166.66666666667
635317;6000
635318;18100
635319;8700
635320;15000
635322;122440
635323;2200
635324;7200
635325;225900
635326;155100
635328;4200
635330;17800
635331;65900
635332;158000
635334;16400
635335;75900
635336;61400
635337;43300
635338;92700
635339;72500
635340;28600
635342;48600
635343;13000
635344;55966.6666666667
635345;60150
635347;36166.6666666667
635348;76200
635349;15000
635351;63100
635353;91700
635354;35000
635355;33000
635356;95500
635357;13000
635358;26500
635360;52900
635361;145400
635362;21000
635365;34000
635368;18200
635369;28500
635370;13100
635371;3166.66666666667
635372;5500
635374;16000
635376;30000
635382;20000
635388;163100
635389;43400
635390;151800
635391;125800
635392;28500
635393;6400
635395;70700
635396;129900
635397;90600
635399;22150
635410;258200
635411;142000
635412;11700
635416;503933.333333333
635417;46800
635419;262600
635420;441000
635421;16500
635423;126500
635425;124300
635426;44000
635427;22000
635428;144800
635429;59000
635430;37500
635431;85400
635432;115600
635433;68700
635434;104800
635435;25250
635436;154000
635437;35500
635438;250000
635445;117000
635452;129000
635454;80000
635455;138600
635458;69800
635461;30000
635467;29266.6666666667
635468;16600
635469;9900
635470;77800
635475;38000
635477;7000
635478;28000
635481;10000
635483;86400
635487;1500
635488;45350
635489;25000
635498;9000
635499;26500
635500;8000
635501;1500
635502;5000
635504;3700
635505;30450
635509;3500
635510;1800
635512;12500
635513;23000
635515;20000
635520;15000
635523;41300
635526;49000
635527;15000
635528;51800
635529;104500
635530;77200
635531;1e+05
635532;9000
635536;365333.333333333
635537;203000
635540;145166.666666667
635544;3100
635545;30000
635546;90000
635547;5000
635548;18000
635549;12500
635550;26000
635552;10000
635560;125033.333333333
635564;176454
635566;164300
635579;211700
635580;180200
635585;18000
635588;20000
635589;30000
635601;24000
635602;19500
635605;19000
635606;48700
635608;460100
635612;322500
635614;22000
635615;77500
635619;7000
635620;52500
635623;35000
635624;29500
635625;62000
635626;54200
635627;22200
635629;126800
635630;47200
635632;275900
635633;118900
635634;40000
635637;36600
635638;20000
635640;51200
635641;25000
635642;205333.333333333
635644;9000
635645;64500
635646;51000
635647;85300
635648;168400
635649;50000
635650;101566.666666667
635651;20000
635652;117400
635653;79700
635654;176200
635655;49500
635656;7000
635657;9800
635658;45000
635661;176000
635663;5000
635664;20000
635668;117500
635669;8000
635670;2700
635671;42500
635672;19000
635673;297300
635674;48500
635675;48000
635678;47000
635680;25000
635681;266300
635682;75700
635683;1200
635684;64200
635685;189000
635686;108700
635688;3500
635689;3600
635691;19500
635692;1000
635693;47000
635694;91800
635695;22000
635696;22000
635697;8000
635698;131300
635699;13600
635700;44000
635701;23000
635702;132400
635703;94000
635705;15000
635706;144500
635707;6600
635708;40100
635709;11700
635710;35000
635711;48000
635712;88200
635713;150950
635714;43500
635716;132200
635717;114000
635718;82700
635719;32000
635720;136300
635721;168500
635723;139300
635724;106150
635725;47500
635726;246000
635727;24200
635728;30000
635729;49100
635730;98500
635731;4900
635732;7600
635759;21600
635760;39500
635761;169100
635762;6100
635763;7400
635765;152600
635766;127000
635767;1200
635769;18000
635770;175000
635771;101200
635773;10000
635774;54400
635775;1200
635776;78300
635778;80500
635779;101500
635780;40300
635781;16200
635782;47200
635783;118000
635784;40000
635785;2000
635786;50400
635787;252000
635791;106200
635798;76000
635799;69600
635800;116300
635801;50000
635802;50000
635803;16800
635804;219600
635809;151500
635810;84000
635811;49700
635812;48000
635813;65700
635814;171500
635822;1000
635823;23000
635825;25000
635826;7000
635829;4300
635830;25000
635833;30000
635836;115700
635837;1900
635848;42800
635854;3000
635856;27000
635857;32100
635859;14800
635860;5400
635861;14000
635863;21000
635866;16400
635867;60800
635875;169340
635876;10000
635878;20000
635879;19500
635880;15000
635881;29400
635882;35000
635883;31000
635884;10400
635885;22400
635886;29000
635887;11500
635891;5000
635893;125700
635894;41600
635895;344300
635897;12000
635898;49000
635903;50000
635904;32100
635906;106800
635907;12200
635909;158100
635910;71700
635911;1000
635918;130000
635919;42000
635922;12000
635923;5600
635924;109000
635925;4700
635928;2200
635932;59700
635936;98000
635937;240000
635938;179600
635939;64000
635940;48000
635944;26000
635947;18000
635948;16400
635949;64500
635950;51400
635954;30100
635956;67166.6666666667
635957;326000
635959;131000
635960;35200
635961;22500
635962;24000
635964;20000
635965;5000
635966;3000
635967;27000
635968;7000
635969;193466.666666667
635970;337500
635971;74000
635981;6900
635983;12000
635985;2000
635990;152900
635991;35400
635995;43000
635999;50000
636002;39000
636005;17000
636008;97050
636009;36250
636010;31800
636011;40400
636012;29700
636013;16000
636014;29000
636015;9000
636016;3400
636018;177300
636019;97900
636033;46000
636035;4000
636037;195300
636039;12900
636040;20600
636041;32100
636042;335800
636043;148000
636044;55500
636049;7000
636050;6000
636051;3000
636052;10200
636053;12000
636055;20000
636057;15000
636058;8000
636059;2000
636062;34000
636065;62000
636066;60000
636067;10200
636069;34000
636073;60000
636074;30000
636075;1200
636076;12300
636097;19100
636099;83500
636100;24000
636102;32700
636103;10000
636104;20000
636105;172000
636107;26000
636109;58450
636110;7000
636111;12000
636112;17500
636114;4800
636115;154300
636116;4500
636117;45000
636134;48000
636136;54000
636137;22500
636138;4500
636139;9000
636140;20500
636142;113900
636143;24100
636144;85000
636145;99400
636153;209733.333333333
636154;40000
636155;40000
636157;211200
636158;316700
636159;39400
636160;16000
636161;31800
636162;114700
636163;26200
636164;153900
636166;3000
636167;37300
636168;3500
636171;30000
636173;3000
636175;56600
636178;106000
636179;3000
636180;6000
636181;162233.333333333
636183;19000
636185;28000
636186;90000
636187;126800
636188;21250
636189;57800
636190;177400
636197;121500
636198;3200
636199;400
636200;47800
636201;269000
636204;264000
636206;34400
636207;103000
636208;30700
636215;71333.3333333333
636217;63000
636218;205600
636219;133600
636220;32200
636221;134000
636222;101000
636223;232000
636224;116300
636225;34000
636226;212500
636227;5000
636229;94500
636230;123800
636231;63000
636232;5900
636233;277000
636234;373400
636235;38900
636237;13600
636238;45000
636239;6400
636242;12000
636243;2500
636248;68600
636249;12000
636254;20000
636257;26000
636258;45000
636259;5000
636265;17900
636266;20000
636268;25000
636269;44600
636273;10000
636278;225700
636279;94000
636281;94000
636282;2000
636285;22000
636288;12000
636290;2300
636293;259600
636294;6700
636640;51000
636641;38600
636642;50500
636643;103400
636644;100100
636648;135500
636652;147800
636654;6800
636655;9000
636656;6000
636657;137900
636658;12000
636659;134350
636660;137800
636662;198900
636672;9000
636673;3000
636674;6000
636675;7000
636676;20000
636682;600
636688;16000
636706;168500
636710;213600
636714;78400
636715;83200
636727;28900
636729;38000
636731;76500
636742;38000
636745;91500
636746;14700
636748;25000
636751;20000
636755;43300
636756;28500
636757;39000
636758;15000
636759;5000
636760;10000
636761;20000
636762;10000
636763;9000
636764;7000
636765;37500
636770;20000
636777;13000
636783;33200
636785;97000
636786;25000
636809;4500
636810;21700
636816;25000
636818;12000
636825;36000
637495;10000
637501;22800
637502;5000
637503;6600
637504;138400
637506;77400
637518;44000
637520;1200
637521;212200
637531;91200
637541;154000
637759;35000
637760;47000
637761;9450
637762;117750
637764;211400
637765;14900
637766;66200
637768;1000
637769;164000
637770;57200
637771;12500
637772;17600
637774;20300
637775;103000
637776;64500
637777;122700
637778;31400
637779;18000
637780;15000
637781;17500
637782;33900
637783;2000
637784;83200
637785;254200
637786;13000
637787;22933.3333333333
637788;96000
637789;20000
637790;116600
637791;110500
637792;203000
637793;10000
637796;7000
637798;173100
637801;80000
637803;177000
637805;256000
637806;203100
637807;103800
637808;32000
637810;101100
637811;6500
637812;13000
637813;140000
637814;30700
637815;46500
637818;1500
637821;15500
637824;7000
637828;80000
637829;3333.33333333333
637830;43400
637831;22300
637832;399200
637833;52000
637834;166950
637840;11000
637842;20000
637978;80000
638112;2000
638113;10100
638114;12000
638140;19000
638141;11000
638142;63800
638143;67200
638164;88400
638165;43800
638166;42500
638167;90800
638392;2000
638394;91133.3333333333
638395;46000
638397;1300
638399;93700
638400;23000
638401;20200
638402;14500
638405;75000
638409;19200
638410;5000
638412;92000
638414;39000
638415;157000
638416;12000
638419;30000
638420;33100
638421;4000
638422;4000
638425;14800
638431;61000
638433;10000
638436;148000
638439;125500
638442;180200
638443;3500
638444;20000
638448;198500
638449;146000
638451;197700
638452;10100
638453;2000
638454;123000
638455;10000
638469;152200
638473;4500
638474;22000
638475;40000
638480;127000
638484;62700
638502;106000
638508;56000
638509;54700
638511;10700
638512;3500
638513;35500
638514;13500
638515;16600
638517;56000
638518;41000
638520;91000
638521;10100
638522;5000
638523;5000
638524;5500
638525;55750
638528;24000
638530;15000
638560;15600
638571;5000
638736;4500
638737;54000
638744;20000
639083;98000
639086;32800
639089;376000
639090;26200
639091;6000
639097;21000
639103;5200
639104;82600
639105;136000
639106;12000
639120;9000
639121;5200
639123;17000
639125;36500
639127;45200
639128;60700
639130;7400
639131;15000
639132;28700
639134;30000
639135;1900
639136;15000
639140;17000
639179;20000
639282;6800
639283;7000
639284;14000
639363;25300
639423;30000
639471;194000
639555;6500
639557;20000
639560;7500
639561;3500
639583;174000
639655;8000
639656;106500
639657;17666.6666666667
639659;13000
639660;16666.6666666667
639661;408300
639662;23200
639663;361600
639664;50000
639665;60000
639667;31100
639668;15733.3333333333
639669;82000
639671;50900
639672;2500
639674;32000
639675;48000
639676;24000
639677;63500
639678;14200
639679;15000
639681;92000
639682;40300
639683;6500
639684;163000
639685;62900
639687;203200
639689;122000
639693;71800
639694;6900
639695;190400
639696;129700
639697;273000
639698;13000
639699;98000
639700;268200
639701;3800
639702;183166.666666667
639703;9000
639704;44000
639705;68000
639706;155300
639707;126000
639708;45000
639709;137300
639712;46366.6666666667
639713;25000
639714;339400
639715;43000
639740;550
639741;26500
639842;79000
639845;20000
639870;14500
639904;75300
639905;226500
639906;8000
639907;13000
639908;20000
639910;152300
639917;52000
639918;89000
639919;91000
639936;15000
639937;418000
639938;445000
639947;26300
639948;8000
639950;85300
639951;76000
639953;174100
639955;4866.66666666667
639956;16200
639958;3400
639959;64133.3333333333
639960;160300
639961;19000
639963;40800
639965;34000
639973;63000
639974;135600
639984;12100
