"DIRECTORIO";"Viajes";"Servicios"
421428;0;211455
421429;0;188221
421430;0;230222
421431;0;150000
421432;0;108032
421433;0;273700
421434;0;373600
421435;0;260000
421436;0;292000
421437;0;195000
421438;0;537818
421440;0;209797
421443;0;362715
421444;0;66757.6428571429
421445;0;172539
421446;0;236575
421447;0;176929
421448;0;203899
421449;0;114271
421450;0;69751
421451;0;70000
421452;0;181622
421453;0;195000
421454;0;69500
421455;0;237000
421456;0;210000
421457;0;140000
421458;0;98000
421459;1e+06;209000
421461;0;304000
421462;0;10000
421463;250000;256300
421465;450000;225607
421466;0;264328
421467;0;155000
421468;6e+05;293000
421469;0;147500
421470;250000;118889
421471;0;145000
421472;0;251000
421474;50000;241244
421475;5e+05;107778
421476;2e+06;164632
421478;0;142610
421479;0;127512
421480;0;181000
421481;0;218460
421483;0;145000
421484;0;69000
421485;0;0
421487;4e+05;98000
421488;260000;167035
421489;0;198864
421490;0;182964
421491;0;99000
421492;70000;0
421493;0;120000
421494;2e+05;20000
421495;0;19000
421496;0;48900
421497;0;36854
421500;0;53000
421501;0;59000
421502;0;103000
421504;0;63000
421505;0;132000
421506;0;162000
421509;0;78000
421510;4e+05;75000
421511;1500000;144000
421515;0;75327
421516;180000;94600
421517;0;135720
421518;3e+06;197000
421519;0;112000
421520;2e+05;55000
421521;0;118000
421522;0;144000
421524;0;50000
421525;0;40000
421528;0;0
421529;0;162800
421530;0;41000
421532;1400000;180000
421533;0;119000
421534;0;99000
421537;0;245000
421538;1e+06;260000
421539;0;0
421540;0;204600
421541;0;115000
421542;0;184000
421543;0;129000
421544;0;273000
421545;0;265000
421546;7e+06;650000
421547;0;102000
421548;0;221000
421549;1300000;3e+05
421550;1200000;190000
421551;0;138000
421552;0;90000
421553;0;270000
421554;0;130092.783505155
421555;0;5e+05
421557;0;180000
421558;0;240000
421560;0;270000
421561;0;565000
421562;6e+06;264700
421563;0;405000
421565;0;330000
421567;0;317000
421570;0;292000
421571;0;150000
421572;370000;253000
421573;0;170500
421574;0;50000
421575;0;0
421576;0;169700
421577;0;240000
421578;0;121000
421579;0;165000
421580;9e+05;1e+05
421581;0;242800
421582;0;80000
421583;0;74000
421584;0;140000
421585;0;64600
421586;0;282800
421587;0;91000
421588;0;80000
421589;1e+06;238000
421590;4e+06;167000
421593;3e+05;110500
421594;0;94000
421596;0;97000
421597;0;157000
421598;0;185000
421599;1500000;155000
421600;0;1e+05
421601;0;322400
421602;0;147000
421603;0;180000
421604;0;92820
421605;1e+06;155525
421606;3e+05;142000
421607;0;225981
421608;0;139683
421609;0;50913
421610;0;170000
421612;0;118622
421613;60000;41700
421614;0;90000
421615;0;171700
421616;0;244639
421617;0;196724.5
421618;0;133585
421619;0;195800
421620;0;401000
421622;0;0
421624;0;0
421625;1700000;0
421628;0;0
421629;0;0
421631;0;167000
421634;5e+06;160200
421635;0;124000
421638;0;82000
421640;0;28200
421642;0;295200
421643;0;106000
421644;99;143000
421645;0;285082
421647;0;158000
421648;0;216000
421649;0;230000
421651;1e+06;1e+05
421652;8e+05;239000
421656;2e+06;0
421658;6e+06;481000
421660;0;133078
421664;0;52160
421665;154000;75000
421667;5e+05;111300
421668;0;2e+05
421669;2e+06;209000
421670;0;83000
421671;2e+06;0
421672;120000;189860
421674;0;71000
421675;0;114000
421676;0;26000
421677;0;28000
421678;0;71200
421679;0;41100
421680;0;24000
421681;0;131000
421683;0;15000
421684;0;74000
421685;1900000;203000
421686;0;98100
421687;7300000;161700
421688;0;117700
421689;2e+05;169000
421690;2e+05;160000
421691;3e+06;134000
421692;0;0
421701;0;42000
421703;0;178000
421704;0;119400
421705;0;0
421707;0;20000
421709;0;25000
421714;0;6500
421715;1e+06;0
421716;0;0
421717;0;0
421718;0;106000
421720;0;25534
421721;0;45800
421722;0;0
421724;0;0
421725;8e+05;0
421727;0;190000
421728;0;50000
421729;0;0
421731;4500000;0
421732;0;25000
421734;0;17000
421735;0;0
421737;0;80000
421738;0;35000
421741;0;25000
421742;0;10000
421743;0;7000
421744;0;90000
421745;0;0
421746;0;69000
421747;0;0
421748;0;0
421749;0;0
421753;0;0
421754;0;0
421755;0;0
421756;0;0
421758;0;0
421759;0;0
421761;0;0
421762;0;0
421763;0;0
421765;0;65700
421766;0;0
421767;0;110200
421768;0;28000
421769;0;0
421770;0;50800
421771;0;102930
421772;0;20000
421773;0;88040
421774;0;24000
421775;0;17800
421776;0;91300
421777;0;56000
421778;0;66000
421779;0;125000
421780;0;54245
421781;0;93500
421782;0;72380
421783;2500000;82400
421784;850000;54000
421785;2500000;189200
421786;4e+05;111600
421787;720000;244800
421788;3e+06;192250
421789;0;149959
421790;0;140980
421791;2e+06;102550
421792;0;0
421793;0;52000
421794;0;185000
421795;1500000;145000
421796;5e+05;166000
421799;2e+06;264000
421800;0;150500
421801;0;135066
421802;0;79500
421803;0;100476
421804;0;83323
421805;0;120808
421806;0;82530
421807;0;55050
421808;0;0
421809;0;164000
421810;50000;127600
421811;0;10500
421812;1100000;146849
421813;0;127346
421814;0;301630
421815;0;138100
421816;50000;77668
421817;50000;5000
421818;0;70131
421820;0;74000
421821;75000;55000
421822;0;33000
421823;0;88000
421824;0;44000
421825;0;36630
421826;0;41000
421828;0;30000
421829;0;25000
421831;2e+05;86000
421832;0;293880
421833;1e+05;47542
421834;0;62942
421835;0;53999
421836;3e+05;66300
421837;0;87982
421838;0;89589
421839;3e+05;36841
421840;0;64659
421841;0;65782
421842;0;106100
421843;0;34250
421845;0;67166.6666666667
421846;0;78500
421847;0;20116.6666666667
421848;0;29250
421849;0;73000
421850;0;21266.6666666667
421851;1e+06;261719
421852;2e+05;291306
421854;0;251694
421855;0;187891
421857;0;133418
421858;0;287205
421860;0;276000
421861;0;203000
421862;0;380000
421863;0;37000
421865;0;332500
421866;0;360000
421867;0;208000
421868;0;188000
421870;0;59000
421871;0;186000
421872;0;240000
421874;0;150000
421875;0;195000
421876;0;153000
421877;0;218000
421878;0;213000
421879;0;156000
421880;60000;104677
421881;0;54667
421882;1e+06;63048
421883;0;111557
421884;0;109347
421885;0;0
421887;0;106650
421888;0;158863
421890;0;100020
421892;0;98320
421893;2e+05;118690
421894;240000;53620
421895;0;100020
421896;0;119020
421897;0;0
421898;0;0
421899;0;30040
421900;0;57500
421901;0;60000
421902;0;32000
421904;0;27700
421905;0;40000
421906;0;53000
421907;0;55000
421908;0;27850
421909;0;62000
421911;0;47000
421912;0;40000
421913;0;175000
421914;0;99596
421916;150000;160000
421917;0;9000
421918;0;0
421919;0;42500
421920;0;20000
421921;5e+05;190000
421922;0;52500
421923;0;128700
421924;0;43000
421925;0;38500
421926;0;130750
421929;0;20000
421934;5e+05;176700
421936;0;83380
421938;0;122000
421939;5e+05;176000
421941;5e+05;58000
421942;6e+05;50000
421943;0;58800
421944;0;50000
421945;0;131000
421946;0;35000
421947;0;45000
421948;80000;35900
421949;0;28000
421950;0;25920
421951;1500000;78000
421952;0;68000
421953;1e+05;20000
421954;0;53330
421955;0;68000
421957;0;9480
421958;0;49000
421960;4e+05;60000
421961;60000;52000
421962;0;102200
421964;0;0
421967;0;49200
421968;0;64500
421969;140000;93000
421970;0;37000
421971;0;54000
421972;0;103000
421974;0;130963
421975;0;156624
421976;0;113129
421977;0;365577
421978;4e+05;76305
421979;0;429410
421980;80000;37000
421981;0;60000
421982;90000;52666.6666666667
421983;0;68617
421984;0;91580
421985;0;25000
421986;0;25000
421988;0;100560
421990;0;141140
421991;0;0
421992;60000;0
421994;0;138500
421995;0;100820
421996;0;98956
421997;0;53090
421999;7e+05;85924
422001;0;64470
422002;0;93000
422003;0;91510
422004;0;130070
422005;0;62570
422007;4e+06;120592
422008;0;132776
422009;0;94000
422010;0;141300
422011;0;110500
422012;0;95000
422013;0;154000
422014;0;152164
422015;0;72000
422016;0;102000
422017;0;141000
422018;0;72292
422019;0;102000
422020;50000;101000
422021;0;93285.5
422022;0;273000
422023;50000;270000
422025;0;215000
422026;0;157800
422027;0;149000
422028;0;315722
422030;6e+05;247034
422031;0;219312
422033;0;181000
422034;1e+05;152044
422035;0;90000
422036;0;128000
422039;120000;106000
422040;0;69751
422041;0;0
422042;0;251000
422044;0;284204
422045;0;209100
422046;0;15000
422047;0;39000
422048;0;49000
422049;0;77000
422050;0;89645
422051;0;71000
422052;0;0
422053;0;55000
422054;0;248000
422055;0;231000
422056;80000;320000
422057;0;286000
422058;0;245000
422059;0;165000
422060;0;226000
422062;0;104000
422063;0;84450
422064;0;0
422065;5e+05;175450
422068;0;157000
422069;0;209000
422070;0;178000
422071;0;276000
422072;0;264000
422073;0;171217
422074;0;248459
422076;0;261200
422077;180000;265997
422078;0;158321
422079;0;215442
422080;0;213000
422081;0;174200
422082;0;94000
422083;0;149000
422084;0;64000
422085;0;123931
422086;0;229409
422087;0;215252
422088;0;0
422089;0;107755
422090;0;105116
422091;0;17000
422092;0;10000
422093;0;13000
422094;0;1e+05
422095;0;111373
422096;0;92954
422097;0;200739
422098;3e+05;169199
422099;0;99367
422100;0;56000
422101;0;135441
422102;120000;53500
422103;5e+05;153000
422104;2e+06;202289
422105;0;214004
422106;0;98701
422107;0;50403
422108;0;197530
422109;1e+05;80293
422112;0;61422
422113;170000;62461
422114;0;0
422115;0;90766
422116;0;0
422117;0;57550
422118;4e+05;104470
422119;2e+05;134218
422120;0;51964
422122;0;167502.333333333
422123;0;218498.666666667
422124;0;156840
422127;120000;109860
422128;1e+06;325970
422129;110000;210636
422130;0;245671
422131;0;293000
422135;245000;199617
422136;0;297825
422138;0;118961
422139;0;140876
422140;0;135101
422141;0;45000
422142;0;28000
422143;2500000;362087
422144;0;59000
422145;0;37868
422146;0;8500
422147;0;281503
422148;0;295870
422149;1e+06;184750
422150;1e+05;82500
422151;50000;93119
422152;0;0
422153;54000;194721
422154;80000;34586
422155;0;7872
422156;1e+05;162830
422157;50000;57700
422159;0;205000
422160;0;231000
422161;0;201000
422162;0;179000
422163;0;263000
422164;0;345000
422165;0;132000
422166;0;141579
422167;0;40000
422168;0;180362
422169;0;184160
422170;0;114000
422171;0;128062
422172;0;267267
422173;0;176689
422174;0;195745
422175;4e+06;281364
422176;0;153131
422177;0;414493
422178;0;103900
422179;0;229614
422180;0;316321
422181;0;307033
422182;0;547815
422183;0;285544
422184;80000;104000
422185;3e+05;180379
422186;2500000;313573
422187;9e+05;363999
422188;1e+06;460000
422190;5e+06;488299
422191;1300000;381131
422192;6e+05;300748
422193;1e+06;552000
422194;1400000;564973
422195;0;342725
422196;2e+05;327291
422198;0;165000
422199;0;214000
422200;0;191000
422201;0;276000
422203;0;51556
422204;0;75318
422205;0;70514
422206;0;75326
422207;0;71756
422208;0;166200
422209;6e+05;97000
422210;0;227500
422211;0;35000
422212;2e+05;89500
422213;0;97500
422214;4e+05;146000
422215;8e+05;111000
422216;0;73000
422217;0;165000
422218;1500000;405726
422220;0;516000
422221;6e+05;180500
422222;3e+05;264500
422223;6e+05;204000
422224;0;260971
422225;150000;82000
422226;1500000;308000
422227;7e+05;450000
422228;3e+05;320000
422229;3e+05;213500
422230;0;233500
422233;0;0
422234;0;133250
422235;0;344870.5
422237;0;10000
422238;0;219900
422239;0;175000
422240;0;172000
422241;450000;225000
422242;0;31000
422243;0;83000
422244;0;119000
422245;0;22000
422246;0;101500
422247;3e+05;56500
422248;560000;55080
422249;0;68000
422250;0;157500
422252;0;144087
422253;0;161950
422254;0;158026
422255;3e+06;203615
422256;50000;21940
422257;0;0
422258;0;87000
422259;0;91000
422260;0;35000
422261;3e+05;156000
422262;2e+06;151500
422263;0;43051
422264;0;35478
422265;0;112500
422266;0;68121
422267;0;0
422268;0;0
422269;0;25286
422270;0;61343
422271;0;114462.333333333
422272;0;36000
422273;0;51000
422274;0;164743
422275;0;30000
422276;0;55833.3333333333
422277;0;25000
422278;0;26175
422279;0;35000
422280;0;70000
422281;0;73000
422282;0;65000
422283;0;185740
422284;0;0
422285;0;201565
422286;0;167468
422287;110000;226000
422288;0;140000
422289;0;63000
422290;0;248000
422291;0;189000
422292;0;153800
422293;0;173600
422294;0;78000
422296;0;352500
422297;0;181700
422298;50000;301981
422299;1e+05;0
422300;0;320080
422301;0;95000
422302;0;315000
422303;150000;201629
422304;0;498000
422305;0;106000
422306;0;83000
422307;0;106000
422308;0;95500
422309;0;82076
422310;0;237000
422311;0;106031
422312;0;128390
422313;0;105818
422315;0;130229
422316;0;15149
422318;0;148000
422319;0;231854
422320;0;265942
422321;5e+05;199004
422322;0;526966
422323;1e+05;174000
422324;0;113902
422325;0;201101
422326;0;167000
422328;1e+06;168402
422329;9e+05;283000
422330;2e+05;354000
422332;0;198000
422333;0;146297
422334;0;172102
422335;0;1e+05
422339;0;275800
422340;0;188822
422341;0;222000
422342;0;194220
422343;0;175400
422344;0;228363
422345;0;157771.5
422346;0;0
422347;0;271313
422348;0;405502
422349;0;0
422350;0;0
422351;0;327152
422352;0;0
422353;0;586199
422354;0;1e+05
422355;0;0
422357;2030000;322950
422358;0;226755
422359;0;243700
422360;4e+05;301500
422361;120000;168900
422362;0;98700
422363;1e+05;308630
422364;0;383265
422365;4e+05;205748
422366;0;242000
422367;150000;350602
422368;350000;235000
422370;0;80250
422372;5e+05;161000
422374;0;105890
422375;0;161067
422376;0;79662
422378;0;0
422380;0;220888
422381;0;100800
422382;0;84000
422383;6e+05;191500
422385;0;96000
422386;0;222000
422387;0;170000
422388;1e+06;92000
422389;6e+05;229870
422390;1e+06;97000
422391;0;123000
422392;0;290000
422394;640000;0
422395;0;246200
422397;0;108000
422398;250000;166600
422399;1500000;375000
422400;150000;216603
422402;2e+05;191500
422403;8e+05;198500
422405;0;326890
422406;0;189000
422407;0;78000
422409;0;27000
422410;0;55000
422411;0;55000
422412;380000;67300
422413;0;77000
422414;0;357890
422415;0;54000
422416;0;76000
422417;0;42000
422419;0;143000
422420;0;38000
422421;0;216750
422422;0;135964
422423;0;98781
422424;0;52301
422425;0;171781
422426;0;141781
422428;0;13000
422429;0;255000
422430;0;62000
422431;3e+05;76000
422432;98;20000
422433;0;431000
422434;0;267300
422436;0;0
422437;0;179820
422438;0;250000
422439;0;0
422440;0;176000
422441;0;212700
422442;0;110179
422443;0;5000
422444;0;249000
422445;0;119000
422446;0;181000
422447;0;180000
422448;0;213000
422449;5e+05;188000
422450;1e+05;194000
422451;0;215000
422452;0;189000
422454;0;183000
422455;0;291000
422456;0;267300
422457;0;7000
422458;6e+06;698628
422459;0;603094
422460;0;495054
422461;0;144871
422462;0;140624
422463;0;192334
422464;0;137494
422465;150000;147959
422466;0;151408
422467;0;136049
422468;0;136115
422470;0;137541
422471;0;143162
422472;0;161652
422473;0;152900
422474;0;138579
422475;0;144377
422476;0;159657
422477;0;159784
422478;3e+06;462340
422479;0;412000
422480;0;227000
422481;0;0
422482;0;359610
422483;0;152000
422484;0;955000
422485;0;416780
422486;0;328000
422487;0;295000
422488;0;115000
422489;0;90000
422490;0;170000
422491;0;165000
422492;0;221000
422493;0;116000
422494;0;75296
422495;0;71600
422496;0;40000
422497;0;133000
422498;250000;158600
422499;0;65800
422500;0;62290
422501;0;189536
422502;0;1e+05
422511;1200000;244000
422512;0;93500
422513;0;246000
422517;0;242917
422519;0;23000
422520;3e+05;53134
422521;0;30500
422522;3e+05;46200
422523;8e+06;266600
422524;6e+05;137000
422525;0;40000
422526;0;511000
422527;1200000;86261
422528;0;40935
422529;0;278088
422530;0;106800
422531;0;272000
422533;0;272982
422534;250000;75778
422535;0;42286
422536;0;93000
422537;0;127900
422539;0;61712
422540;0;99414
422541;0;171817
422542;0;67330
422543;0;103359
422544;0;123000
422545;0;69370
422546;0;44000
422547;0;24000
422548;0;50000
422549;0;118000
422550;0;25000
422551;0;0
422552;0;29000
422553;0;247540
422554;3e+05;169711
422555;0;62000
422556;5e+05;121545
422557;0;194000
422559;0;66390
422560;0;40000
422561;180000;170014
422563;0;123589
422564;0;56709
422565;0;0
422566;0;0
422567;0;30000
422568;1e+06;8000
422569;0;234333
422570;0;0
422571;0;222274
422572;8e+05;264000
422573;50000;123000
422574;4e+05;575000
422575;0;182232.5
422577;0;274222
422578;0;85750.5
422579;0;99000
422580;0;0
422581;0;46050
422583;0;188380
422584;0;216115
422585;0;133839
422586;0;182039
422588;3e+05;218279
422589;0;213782
422590;0;201265
422591;0;93047
422592;0;201438.5
422593;0;89582
422594;0;168360
422595;0;130000
422596;0;0
422597;0;0
422599;5e+05;95735
422600;0;244613
422602;0;219322
422603;0;217454
422604;0;273583
422605;0;271732
422608;0;109994
422609;0;68994
422612;0;46492
422614;0;156446
422615;0;133998
422616;0;67559
422617;0;74879
422618;0;347744
422619;0;73000
422620;0;71500
422622;0;84800
422623;0;99850
422624;0;83000
422625;0;47100
422626;0;79000
422627;0;238000
422628;0;0
422629;0;191000
422630;0;220000
422631;0;175000
422632;0;98000
422633;0;188500
422634;0;80000
422635;4e+05;123000
422637;0;142000
422638;0;0
422639;1300000;152000
422640;0;312000
422641;0;0
422642;0;219400
422643;0;218000
422644;0;195000
422645;0;209000
422646;0;488000
422647;0;45000
422648;0;110074
422649;0;346642
422650;0;225240
422651;50000;380300
422652;0;170100
422654;0;513797
422656;0;61786
422657;0;261307
422667;0;315296
422668;0;117158.166666667
422669;0;235544.333333333
422671;0;313164.5
422673;1800000;211575
422674;2e+06;456423
422676;6e+05;112581
422677;0;472304
422678;0;266277
422679;0;149348
422680;0;363390.5
422683;0;244021
422684;0;178767
422685;0;216191
422686;250000;110853
422687;5e+05;115500
422688;0;58076
422689;0;68010
422690;120000;37000
422691;0;130000
422692;0;53000
422693;0;144407
422694;0;110941
422695;0;25000
422697;0;237000
422698;0;143000
422699;0;167292
422701;0;68957
422703;220000;74000
422704;150000;235144
422705;0;0
422706;0;248000
422707;0;270000
422708;0;235000
422709;0;269000
422710;8e+05;112000
422711;0;235000
422712;0;250000
422713;0;258000
422715;0;0
422716;0;113000
422719;0;477000
422720;5e+05;443500
422721;6e+05;49000
422722;0;498187
422723;2200000;456681
422724;0;0
422725;1e+05;161200
422726;0;250000
422727;0;293000
422728;0;143160
422729;0;263100
422732;0;263635
422733;0;345422
422734;0;241522
422735;0;368405
422736;2200000;264940
422737;0;109000
422738;0;504000
422739;0;341594
422741;0;237114
422742;0;298950
422743;0;53000
422744;0;2e+05
422745;0;145000
422746;0;141900
422747;0;1e+05
422748;0;159183
422749;0;90800
422750;0;249036
422751;0;171114
422752;0;112000
422753;0;160057
422754;150000;70262
422756;0;103000
422757;3e+05;32000
422759;0;93500
422760;8e+05;1e+05
422761;2e+06;311504
422762;5e+05;156800
422763;0;96000
422764;0;140000
422766;0;0
422767;3e+05;229392
422768;0;103700
422769;1800000;281097
422771;2800000;642489
422772;0;462593
422775;0;243501
422776;680000;1093773
422777;450000;443011
422779;2e+06;1577600
422781;0;175100
422782;0;194954
422783;0;151022
422784;1800000;43029
422785;0;252293
